# J =   -1.00000E+00  LX =         75  LY =         75  LZ =         75
#      T             E            dE             M            dM            Cv             dCv          Khi           dKhi       Binder        dBinder         MCsize      dMCsize         L             N            calctime  
#      1             2             3             4             5             6             7              8            9            10            11             12           13            14            15            16      
   3.71000E+00  -2.22044E+00   5.68562E-05   8.37589E-01   1.46510E-05   9.52442E-01   1.28607E-02   2.11022E-06   2.84376E-08   6.66663E-01   2.10734E-08   6.99812E-01   3.06161E-03   7.50000E+01   4.21875E+05   8.05562E+02
   3.72000E+00  -2.21092E+00   5.55712E-05   8.35178E-01   1.50299E-05   9.29614E-01   1.39689E-02   2.11123E-06   2.94435E-08   6.66663E-01   2.35608E-08   7.00966E-01   3.04478E-03   7.50000E+01   4.21875E+05   8.04984E+02
   3.73000E+00  -2.20154E+00   5.71661E-05   8.32790E-01   1.52524E-05   9.67424E-01   1.37779E-02   2.21112E-06   3.18890E-08   6.66662E-01   0.00000E+00   6.92631E-01   3.06235E-03   7.50000E+01   4.21875E+05   7.98953E+02
   3.74000E+00  -2.19192E+00   5.49992E-05   8.30341E-01   1.44358E-05   9.34065E-01   1.29512E-02   2.17459E-06   2.94174E-08   6.66662E-01   3.49463E-08   6.85448E-01   3.25947E-03   7.50000E+01   4.21875E+05   7.90750E+02
   3.75000E+00  -2.18221E+00   5.57718E-05   8.27841E-01   1.50070E-05   9.58409E-01   1.31133E-02   2.28904E-06   3.32955E-08   6.66662E-01           NaN   6.85456E-01   3.09898E-03   7.50000E+01   4.21875E+05   7.87922E+02
   3.76000E+00  -2.17256E+00   5.80986E-05   8.25337E-01   1.59562E-05   9.95740E-01   1.45402E-02   2.41414E-06   3.39500E-08   6.66662E-01           NaN   6.86191E-01   3.06219E-03   7.50000E+01   4.21875E+05   7.89047E+02
   3.77000E+00  -2.16271E+00   5.95580E-05   8.22783E-01   1.57756E-05   9.80839E-01   1.42456E-02   2.42393E-06   3.53251E-08   6.66662E-01   3.49463E-08   6.75177E-01   3.13701E-03   7.50000E+01   4.21875E+05   7.75359E+02
   3.78000E+00  -2.15262E+00   5.63871E-05   8.20143E-01   1.62918E-05   9.78137E-01   1.35006E-02   2.46027E-06   3.59103E-08   6.66662E-01   3.65002E-08   6.72519E-01   3.19730E-03   7.50000E+01   4.21875E+05   7.74766E+02
   3.79000E+00  -2.14267E+00   5.69327E-05   8.17509E-01   1.56011E-05   9.80741E-01   1.38900E-02   2.51479E-06   3.54731E-08   6.66662E-01   2.98023E-08   6.67830E-01   3.17770E-03   7.50000E+01   4.21875E+05   7.71891E+02
   3.80000E+00  -2.13243E+00   5.98696E-05   8.14808E-01   1.64499E-05   1.03924E+00   1.48789E-02   2.67216E-06   3.72488E-08   6.66661E-01   2.78775E-08   6.65206E-01   3.07759E-03   7.50000E+01   4.21875E+05   7.66266E+02
   3.81000E+00  -2.12229E+00   6.09330E-05   8.12112E-01   1.63660E-05   1.03919E+00   1.45925E-02   2.73300E-06   3.81840E-08   6.66661E-01   2.98023E-08   6.58529E-01   3.19931E-03   7.50000E+01   4.21875E+05   7.62297E+02
   3.82000E+00  -2.11178E+00   5.99892E-05   8.09288E-01   1.72013E-05   1.01127E+00   1.48310E-02   2.70081E-06   3.84806E-08   6.66661E-01           NaN   6.52540E-01   3.13850E-03   7.50000E+01   4.21875E+05   7.50219E+02
   3.83000E+00  -2.10156E+00   6.04969E-05   8.06531E-01   1.73375E-05   1.06695E+00   1.54787E-02   2.94132E-06   4.25975E-08   6.66661E-01           NaN   6.47817E-01   3.17668E-03   7.50000E+01   4.21875E+05   7.46891E+02
   3.84000E+00  -2.09097E+00   6.13312E-05   8.03660E-01   1.65599E-05   1.01852E+00   1.41213E-02   2.84518E-06   4.04512E-08   6.66661E-01   2.10734E-08   6.45486E-01   3.26746E-03   7.50000E+01   4.21875E+05   7.43328E+02
   3.85000E+00  -2.08030E+00   6.02527E-05   8.00754E-01   1.65946E-05   1.02995E+00   1.48328E-02   2.95495E-06   4.17431E-08   6.66661E-01   3.33200E-08   6.38452E-01   3.23973E-03   7.50000E+01   4.21875E+05   7.33984E+02
   3.86000E+00  -2.06949E+00   6.20388E-05   7.97782E-01   1.70933E-05   1.06125E+00   1.45048E-02   3.08860E-06   4.35792E-08   6.66660E-01           NaN   6.35677E-01   3.07329E-03   7.50000E+01   4.21875E+05   7.29594E+02
   3.87000E+00  -2.05872E+00   6.18692E-05   7.94807E-01   1.78366E-05   1.11127E+00   1.56698E-02   3.29270E-06   4.53698E-08   6.66660E-01           NaN   6.34023E-01   3.29396E-03   7.50000E+01   4.21875E+05   7.28531E+02
   3.88000E+00  -2.04780E+00   6.17341E-05   7.91759E-01   1.76613E-05   1.07506E+00   1.59456E-02   3.25565E-06   4.54345E-08   6.66660E-01           NaN   6.30326E-01   3.26215E-03   7.50000E+01   4.21875E+05   7.23453E+02
   3.89000E+00  -2.03678E+00   6.20445E-05   7.88660E-01   1.91040E-05   1.10416E+00   1.63828E-02   3.40111E-06   4.73907E-08   6.66659E-01   3.94248E-08   6.21072E-01   3.20163E-03   7.50000E+01   4.21875E+05   7.18484E+02
   3.90000E+00  -2.02554E+00   6.40788E-05   7.85501E-01   1.90512E-05   1.12489E+00   1.53235E-02   3.54926E-06   4.77339E-08   6.66659E-01   4.71216E-08   6.17659E-01   3.32206E-03   7.50000E+01   4.21875E+05   7.10875E+02
   3.91000E+00  -2.01455E+00   6.51416E-05   7.82366E-01   1.87417E-05   1.11330E+00   1.56207E-02   3.57043E-06   4.93521E-08   6.66659E-01   5.96046E-08   6.09079E-01   3.32334E-03   7.50000E+01   4.21875E+05   7.02641E+02
   3.92000E+00  -2.00307E+00   6.40365E-05   7.79066E-01   1.92666E-05   1.14422E+00   1.56152E-02   3.77018E-06   5.12655E-08   6.66658E-01           NaN   6.07663E-01   3.21953E-03   7.50000E+01   4.21875E+05   6.99875E+02
   3.93000E+00  -1.99146E+00   6.85615E-05   7.75707E-01   1.98572E-05   1.14705E+00   1.60836E-02   3.82604E-06   5.55637E-08   6.66658E-01   1.49012E-08   6.04050E-01   3.24395E-03   7.50000E+01   4.21875E+05   6.98516E+02
   3.94000E+00  -1.98014E+00   6.53700E-05   7.72415E-01   2.04313E-05   1.14758E+00   1.60070E-02   3.93437E-06   5.53852E-08   6.66658E-01           NaN   5.94457E-01   3.27058E-03   7.50000E+01   4.21875E+05   6.86922E+02
   3.95000E+00  -1.96844E+00   6.58337E-05   7.68967E-01   2.02305E-05   1.15661E+00   1.67424E-02   4.06042E-06   5.77884E-08   6.66658E-01   3.49463E-08   5.87273E-01   3.25229E-03   7.50000E+01   4.21875E+05   6.83406E+02
   3.96000E+00  -1.95694E+00   6.82809E-05   7.65600E-01   2.09920E-05   1.21148E+00   1.65845E-02   4.32698E-06   5.75494E-08   6.66657E-01   2.35608E-08   5.86077E-01   3.19768E-03   7.50000E+01   4.21875E+05   6.77672E+02
   3.97000E+00  -1.94480E+00   6.45520E-05   7.61960E-01   1.98981E-05   1.15557E+00   1.55921E-02   4.21589E-06   5.75393E-08   6.66657E-01   6.23360E-08   5.82151E-01   3.18188E-03   7.50000E+01   4.21875E+05   6.76672E+02
   3.98000E+00  -1.93252E+00   6.72834E-05   7.58287E-01   2.11489E-05   1.20228E+00   1.64489E-02   4.55121E-06   6.44186E-08   6.66656E-01   1.49012E-08   5.77133E-01   3.12350E-03   7.50000E+01   4.21875E+05   6.70234E+02
   3.99000E+00  -1.92045E+00   7.06157E-05   7.54606E-01   2.08182E-05   1.24734E+00   1.81711E-02   4.77302E-06   6.60613E-08   6.66655E-01   4.21468E-08   5.66413E-01   3.13188E-03   7.50000E+01   4.21875E+05   6.59922E+02
   4.00000E+00  -1.90831E+00   6.98389E-05   7.50903E-01   2.23738E-05   1.24980E+00   1.62255E-02   4.88671E-06   6.51097E-08   6.66655E-01           NaN   5.62593E-01   3.24753E-03   7.50000E+01   4.21875E+05   6.53031E+02
   4.01000E+00  -1.89604E+00   6.83984E-05   7.47119E-01   2.25022E-05   1.22901E+00   1.69780E-02   4.94838E-06   7.17952E-08   6.66655E-01           NaN   5.60042E-01   3.17276E-03   7.50000E+01   4.21875E+05   6.48438E+02
   4.02000E+00  -1.88336E+00   7.05211E-05   7.43172E-01   2.30906E-05   1.25088E+00   1.81462E-02   5.19172E-06   7.26858E-08   6.66654E-01           NaN   5.52030E-01   3.17733E-03   7.50000E+01   4.21875E+05   6.43469E+02
   4.03000E+00  -1.87074E+00   7.02774E-05   7.39209E-01   2.28121E-05   1.28407E+00   1.88342E-02   5.47793E-06   7.77057E-08   6.66653E-01   5.37269E-08   5.48297E-01   3.13010E-03   7.50000E+01   4.21875E+05   6.37484E+02
   4.04000E+00  -1.85805E+00   7.09714E-05   7.35187E-01   2.30991E-05   1.24207E+00   1.77111E-02   5.39092E-06   7.57112E-08   6.66653E-01   6.32203E-08   5.39927E-01   3.31811E-03   7.50000E+01   4.21875E+05   6.30594E+02
   4.05000E+00  -1.84510E+00   7.25814E-05   7.31040E-01   2.41564E-05   1.29497E+00   1.86187E-02   5.73210E-06   8.13795E-08   6.66652E-01           NaN   5.34531E-01   3.26567E-03   7.50000E+01   4.21875E+05   6.23438E+02
   4.06000E+00  -1.83237E+00   7.25274E-05   7.26922E-01   2.39841E-05   1.35550E+00   1.93056E-02   6.08927E-06   8.46296E-08   6.66651E-01           NaN   5.30358E-01   3.12231E-03   7.50000E+01   4.21875E+05   6.19234E+02
   4.07000E+00  -1.81911E+00   7.03854E-05   7.22588E-01   2.53873E-05   1.34016E+00   1.86745E-02   6.28705E-06   8.38169E-08   6.66651E-01   2.10734E-08   5.15058E-01   3.18211E-03   7.50000E+01   4.21875E+05   6.08062E+02
   4.08000E+00  -1.80569E+00   7.27762E-05   7.18175E-01   2.55069E-05   1.38531E+00   2.03028E-02   6.65353E-06   9.29433E-08   6.66649E-01   1.49012E-08   5.12914E-01   3.30784E-03   7.50000E+01   4.21875E+05   6.03453E+02
   4.09000E+00  -1.79211E+00   7.43515E-05   7.13643E-01   2.61473E-05   1.37806E+00   1.96295E-02   6.73324E-06   9.54659E-08   6.66649E-01           NaN   5.10969E-01   3.25783E-03   7.50000E+01   4.21875E+05   5.98688E+02
   4.10000E+00  -1.77903E+00   7.42893E-05   7.09223E-01   2.65814E-05   1.37946E+00   1.94418E-02   7.05120E-06   1.06719E-07   6.66648E-01           NaN   5.04189E-01   3.23042E-03   7.50000E+01   4.21875E+05   5.93953E+02
   4.11000E+00  -1.76500E+00   7.28953E-05   7.04449E-01   2.58991E-05   1.37053E+00   1.91451E-02   7.19016E-06   1.02454E-07   6.66647E-01           NaN   4.97842E-01   3.32364E-03   7.50000E+01   4.21875E+05   5.90375E+02
   4.12000E+00  -1.75093E+00   7.75299E-05   6.99570E-01   2.72521E-05   1.41154E+00   1.91594E-02   7.52720E-06   1.04316E-07   6.66646E-01           NaN   4.86408E-01   3.25741E-03   7.50000E+01   4.21875E+05   5.74469E+02
   4.13000E+00  -1.73720E+00   7.51789E-05   6.94784E-01   2.77722E-05   1.40667E+00   1.96490E-02   7.86821E-06   1.12282E-07   6.66645E-01   3.33200E-08   4.85174E-01   3.17121E-03   7.50000E+01   4.21875E+05   5.70891E+02
   4.14000E+00  -1.72312E+00   7.70826E-05   6.89820E-01   2.84542E-05   1.40809E+00   1.91286E-02   8.11264E-06   1.17209E-07   6.66644E-01           NaN   4.78265E-01   3.04966E-03   7.50000E+01   4.21875E+05   5.65219E+02
   4.15000E+00  -1.70862E+00   7.81827E-05   6.84596E-01   2.89617E-05   1.45315E+00   2.11199E-02   8.58327E-06   1.23999E-07   6.66642E-01           NaN   4.70050E-01   3.22175E-03   7.50000E+01   4.21875E+05   5.56141E+02
   4.16000E+00  -1.69410E+00   8.10976E-05   6.79382E-01   2.94324E-05   1.47403E+00   2.09562E-02   8.96746E-06   1.25942E-07   6.66641E-01   3.49463E-08   4.61846E-01   3.19231E-03   7.50000E+01   4.21875E+05   5.49781E+02
   4.17000E+00  -1.67940E+00   7.73454E-05   6.73956E-01   3.02646E-05   1.45596E+00   1.98175E-02   9.33796E-06   1.27580E-07   6.66639E-01           NaN   4.56869E-01   3.09936E-03   7.50000E+01   4.21875E+05   5.44422E+02
   4.18000E+00  -1.66442E+00   8.03181E-05   6.68405E-01   3.18015E-05   1.46450E+00   2.03888E-02   9.60577E-06   1.31413E-07   6.66638E-01           NaN   4.43826E-01   3.15746E-03   7.50000E+01   4.21875E+05   5.29781E+02
   4.19000E+00  -1.64991E+00   7.73590E-05   6.62899E-01   3.26523E-05   1.49733E+00   2.16912E-02   1.01036E-05   1.48686E-07   6.66636E-01   3.65002E-08   4.40357E-01   3.08494E-03   7.50000E+01   4.21875E+05   5.29375E+02
   4.20000E+00  -1.63448E+00   8.16001E-05   6.56961E-01   3.27974E-05   1.52109E+00   2.19108E-02   1.05648E-05   1.52373E-07   6.66634E-01           NaN   4.29759E-01   3.06121E-03   7.50000E+01   4.21875E+05   5.18016E+02
   4.21000E+00  -1.61929E+00   7.98274E-05   6.51062E-01   3.40247E-05   1.51733E+00   2.30314E-02   1.12574E-05   1.55737E-07   6.66631E-01           NaN   4.27438E-01   3.03137E-03   7.50000E+01   4.21875E+05   5.13094E+02
   4.22000E+00  -1.60339E+00   7.89430E-05   6.44750E-01   3.44849E-05   1.55854E+00   2.26151E-02   1.16787E-05   1.68994E-07   6.66629E-01           NaN   4.18783E-01   3.15613E-03   7.50000E+01   4.21875E+05   5.03328E+02
   4.23000E+00  -1.58777E+00   8.20947E-05   6.38485E-01   3.41169E-05   1.54954E+00   2.15609E-02   1.23202E-05   1.67339E-07   6.66626E-01           NaN   4.06529E-01   3.10645E-03   7.50000E+01   4.21875E+05   8.09031E+02
   4.24000E+00  -1.57178E+00   8.30420E-05   6.31955E-01   3.56880E-05   1.61539E+00   2.30620E-02   1.33145E-05   1.84372E-07   6.66622E-01           NaN   3.99033E-01   2.95457E-03   7.50000E+01   4.21875E+05   7.87781E+02
   4.25000E+00  -1.55585E+00   8.42430E-05   6.25328E-01   3.78319E-05   1.65322E+00   2.25773E-02   1.41553E-05   2.02648E-07   6.66618E-01           NaN   3.88291E-01   3.00297E-03   7.50000E+01   4.21875E+05   7.73656E+02
   4.26000E+00  -1.53956E+00   8.65302E-05   6.18439E-01   4.05198E-05   1.66715E+00   2.41910E-02   1.49485E-05   2.08822E-07   6.66615E-01   2.10734E-08   3.79685E-01   3.00391E-03   7.50000E+01   4.21875E+05   7.50125E+02
   4.27000E+00  -1.52273E+00   8.51527E-05   6.11181E-01   3.75579E-05   1.64022E+00   2.35496E-02   1.54715E-05   2.09771E-07   6.66611E-01           NaN   3.69595E-01   2.92118E-03   7.50000E+01   4.21875E+05   7.38875E+02
   4.28000E+00  -1.50623E+00   8.42801E-05   6.03911E-01   3.85554E-05   1.66303E+00   2.40881E-02   1.66560E-05   2.37899E-07   6.66606E-01           NaN   3.64653E-01   2.99288E-03   7.50000E+01   4.21875E+05   7.29484E+02
   4.29000E+00  -1.48900E+00   8.69616E-05   5.96149E-01   4.13593E-05   1.73386E+00   2.53798E-02   1.80704E-05   2.62297E-07   6.66599E-01           NaN   3.51698E-01   3.09672E-03   7.50000E+01   4.21875E+05   7.02250E+02
   4.30000E+00  -1.47190E+00   8.70370E-05   5.88297E-01   4.22281E-05   1.73471E+00   2.47947E-02   1.87597E-05   2.69258E-07   6.66594E-01   1.49012E-08   3.45745E-01   2.88003E-03   7.50000E+01   4.21875E+05   6.87422E+02
   4.31000E+00  -1.45423E+00   8.67310E-05   5.80041E-01   4.45679E-05   1.75778E+00   2.40208E-02   2.04804E-05   2.78902E-07   6.66586E-01           NaN   3.33257E-01   2.74073E-03   7.50000E+01   4.21875E+05   6.73281E+02
   4.32000E+00  -1.43618E+00   9.13713E-05   5.71326E-01   4.67488E-05   1.82405E+00   2.53105E-02   2.21081E-05   3.17492E-07   6.66576E-01   2.10734E-08   3.26558E-01   2.82291E-03   7.50000E+01   4.21875E+05   6.62188E+02
   4.33000E+00  -1.41781E+00   8.70799E-05   5.62283E-01   4.83962E-05   1.79260E+00   2.54068E-02   2.33718E-05   3.55213E-07   6.66568E-01   5.16191E-08   3.17015E-01   2.74299E-03   7.50000E+01   4.21875E+05   6.36312E+02
   4.34000E+00  -1.39959E+00   9.10409E-05   5.52984E-01   5.14526E-05   1.85506E+00   2.62239E-02   2.55787E-05   3.68391E-07   6.66555E-01   3.94248E-08   3.04929E-01   2.72222E-03   7.50000E+01   4.21875E+05   6.17453E+02
   4.35000E+00  -1.38106E+00   9.16038E-05   5.43296E-01   5.35806E-05   1.80466E+00   2.52447E-02   2.67122E-05   3.94513E-07   6.66546E-01           NaN   2.97430E-01   2.73688E-03   7.50000E+01   4.21875E+05   5.99156E+02
   4.36000E+00  -1.36191E+00   9.20401E-05   5.32999E-01   5.34742E-05   1.92400E+00   2.66321E-02   3.09373E-05   4.33458E-07   6.66522E-01   3.33200E-08   2.85180E-01   2.65607E-03   7.50000E+01   4.21875E+05   5.84250E+02
   4.37000E+00  -1.34271E+00   9.10329E-05   5.22349E-01   5.76756E-05   2.00536E+00   2.84969E-02   3.42389E-05   4.77729E-07   6.66499E-01           NaN   2.70914E-01   2.53608E-03   7.50000E+01   4.21875E+05   5.58578E+02
   4.38000E+00  -1.32277E+00   9.55816E-05   5.10796E-01   6.05317E-05   2.00468E+00   2.81537E-02   3.76073E-05   5.65830E-07   6.66475E-01   1.49012E-08   2.63412E-01   2.59587E-03   7.50000E+01   4.21875E+05   5.36781E+02
   4.39000E+00  -1.30273E+00   9.42736E-05   4.98893E-01   6.40160E-05   2.03778E+00   2.88215E-02   4.17427E-05   5.72410E-07   6.66443E-01   3.65002E-08   2.47914E-01   2.47175E-03   7.50000E+01   4.21875E+05   7.08828E+02
   4.40000E+00  -1.28197E+00   9.24612E-05   4.85982E-01   6.75678E-05   2.03418E+00   2.77408E-02   4.66046E-05   6.25599E-07   6.66404E-01   2.78775E-08   2.38460E-01   2.46559E-03   7.50000E+01   4.21875E+05   6.75594E+02
   4.41000E+00  -1.26114E+00   9.95536E-05   4.72328E-01   7.55592E-05   2.15649E+00   3.11929E-02   5.39959E-05   7.45298E-07   6.66345E-01           NaN   2.24440E-01   2.43264E-03   7.50000E+01   4.21875E+05   6.40969E+02
   4.42000E+00  -1.23925E+00   1.00929E-04   4.57376E-01   8.18551E-05   2.23745E+00   3.07799E-02   6.25268E-05   9.36235E-07   6.66269E-01           NaN   2.11079E-01   2.29908E-03   7.50000E+01   4.21875E+05   6.01609E+02
   4.43000E+00  -1.21736E+00   1.01201E-04   4.41586E-01   8.30056E-05   2.18783E+00   3.07680E-02   6.91244E-05   1.01970E-06   6.66196E-01           NaN   1.91534E-01   2.22054E-03   7.50000E+01   4.21875E+05   5.64641E+02
   4.44000E+00  -1.19437E+00   1.04674E-04   4.23937E-01   9.36376E-05   2.28784E+00   3.20243E-02   8.30898E-05   1.14675E-06   6.66052E-01           NaN   1.80682E-01   2.10825E-03   7.50000E+01   4.21875E+05   5.25625E+02
   4.45000E+00  -1.17075E+00   1.07294E-04   4.04568E-01   1.04091E-04   2.40916E+00   3.59846E-02   1.04379E-04   1.55396E-06   6.65821E-01           NaN   1.63459E-01   1.94261E-03   7.50000E+01   4.21875E+05   4.85641E+02
   4.46000E+00  -1.14665E+00   1.07168E-04   3.82744E-01   1.14801E-04   2.47294E+00   3.48670E-02   1.29563E-04   1.95581E-06   6.65495E-01   6.66400E-08   1.45727E-01   1.84651E-03   7.50000E+01   4.21875E+05   5.56312E+02
   4.47000E+00  -1.12059E+00   1.08732E-04   3.56988E-01   1.33469E-04   2.58208E+00   3.46155E-02   1.75631E-04   2.57426E-06   6.64848E-01   1.05367E-08   1.27590E-01   1.68494E-03   7.50000E+01   4.21875E+05   4.86141E+02
   4.48000E+00  -1.09456E+00   1.19922E-04   3.27734E-01   1.61687E-04   2.86376E+00   4.26063E-02   2.56915E-04   4.19453E-06   6.63555E-01   3.65002E-08   1.06862E-01   1.53517E-03   7.50000E+01   4.21875E+05   4.17062E+02
   4.49000E+00  -1.06635E+00   1.13620E-04   2.90661E-01   1.97913E-04   2.76818E+00   4.06131E-02   3.83610E-04   6.91678E-06   6.60857E-01   3.65002E-08   8.56689E-02   1.32675E-03   7.50000E+01   4.21875E+05   3.37281E+02
   4.50000E+00  -1.03524E+00   1.25045E-04   2.37183E-01   2.98472E-04   3.26702E+00   4.41646E-02   8.91977E-04   1.50727E-05   6.47665E-01   5.47504E-08   5.77728E-02   1.04075E-03   7.50000E+01   4.21875E+05   2.86938E+02
   4.51000E+00  -9.99718E-01   1.24009E-04   1.34782E-01   5.70267E-04   3.14576E+00   4.21915E-02   3.40822E-03   4.07843E-05   5.09872E-01   2.48675E-07   2.20335E-02   5.61871E-04   7.50000E+01   4.21875E+05   3.79234E+02
   4.52000E+00  -9.78148E-01   8.43299E-05   6.01041E-02   4.29271E-04   1.47525E+00   2.08959E-02   1.71136E-03   2.22202E-05   1.91133E-01   7.51586E-07   5.55013E-03   2.04301E-04   7.50000E+01   4.21875E+05   1.25656E+02
   4.53000E+00  -9.66491E-01   6.86816E-05   3.91338E-02   2.80729E-04   9.92239E-01   1.43036E-02   8.10215E-04   1.22419E-05   9.31933E-02   1.18284E-06   2.39980E-03   9.50006E-05   7.50000E+01   4.21875E+05   7.99844E+01
   4.54000E+00  -9.58130E-01   6.35919E-05   3.00615E-02   2.23981E-04   8.46391E-01   1.34894E-02   5.08168E-04   8.20163E-06   1.61786E-02   1.48799E-06   1.40178E-03   5.46183E-05   7.50000E+01   4.21875E+05   6.63906E+01
   4.55000E+00  -9.48976E-01   6.46437E-05   2.48453E-02   1.87764E-04   8.26313E-01   1.12236E-02   3.39983E-04   5.34152E-06   4.91144E-02   1.37459E-06   9.71262E-04   3.61751E-05   7.50000E+01   4.21875E+05   5.93438E+01
   4.56000E+00  -9.42060E-01   6.78849E-05   2.15604E-02   1.63697E-04   8.99888E-01   1.25638E-02   2.65710E-04   4.24155E-06   1.66044E-02   1.61256E-06   7.28000E-04   2.62099E-05   7.50000E+01   4.21875E+05   5.57969E+01
