# J =   -1.00000E+00  LX =         15  LY =         15  LZ =         15
#      T             E            dE             M            dM            Cv             dCv          Khi           dKhi       Binder        dBinder         MCsize      dMCsize         L             N            calctime  
#      1             2             3             4             5             6             7              8            9            10            11             12           13            14            15            16      
   3.60000E+00  -2.31726E+00   5.90955E-04   8.61375E-01   1.43971E-04   8.48349E-01   1.20337E-02   1.96861E-04   2.97096E-06   6.66314E-01   3.94248E-08   7.38637E-01   2.90902E-03   1.50000E+01   3.37500E+03   6.10000E+00
   3.61000E+00  -2.31114E+00   5.91823E-04   8.59900E-01   1.40342E-04   8.52175E-01   1.20958E-02   2.01997E-04   2.91775E-06   6.66304E-01   2.78775E-08   7.38253E-01   2.95651E-03   1.50000E+01   3.37500E+03   6.22800E+00
   3.62000E+00  -2.30022E+00   6.02461E-04   8.57269E-01   1.45586E-04   8.58095E-01   1.22542E-02   2.07300E-04   2.98358E-06   6.66292E-01   1.05367E-08   7.33610E-01   3.05715E-03   1.50000E+01   3.37500E+03   6.12800E+00
   3.63000E+00  -2.29227E+00   5.63547E-04   8.55300E-01   1.47588E-04   8.57231E-01   1.25066E-02   2.08710E-04   3.01270E-06   6.66288E-01   3.65002E-08   7.28156E-01   2.99116E-03   1.50000E+01   3.37500E+03   6.08400E+00
   3.64000E+00  -2.28318E+00   5.83481E-04   8.53174E-01   1.45433E-04   8.87067E-01   1.28961E-02   2.20812E-04   3.10367E-06   6.66264E-01           NaN   7.26838E-01   2.99537E-03   1.50000E+01   3.37500E+03   6.04401E+00
   3.65000E+00  -2.27605E+00   5.82440E-04   8.51404E-01   1.46750E-04   8.68989E-01   1.21259E-02   2.20021E-04   3.14731E-06   6.66264E-01           NaN   7.25693E-01   3.10371E-03   1.50000E+01   3.37500E+03   6.04000E+00
   3.66000E+00  -2.26622E+00   6.04853E-04   8.48993E-01   1.54254E-04   8.97576E-01   1.31295E-02   2.27785E-04   3.35504E-06   6.66247E-01           NaN   7.27919E-01   2.94980E-03   1.50000E+01   3.37500E+03   6.04800E+00
   3.67000E+00  -2.25549E+00   6.05671E-04   8.46405E-01   1.50311E-04   9.17597E-01   1.29308E-02   2.37758E-04   3.33816E-06   6.66226E-01   2.35608E-08   7.17767E-01   3.09913E-03   1.50000E+01   3.37500E+03   5.99200E+00
   3.68000E+00  -2.24838E+00   5.83818E-04   8.44632E-01   1.54279E-04   9.02694E-01   1.29277E-02   2.38945E-04   3.54332E-06   6.66223E-01   4.47035E-08   7.13126E-01   3.06583E-03   1.50000E+01   3.37500E+03   5.96001E+00
   3.69000E+00  -2.23910E+00   6.25455E-04   8.42344E-01   1.57066E-04   9.42118E-01   1.30873E-02   2.51674E-04   3.64860E-06   6.66196E-01           NaN   7.12559E-01   3.14310E-03   1.50000E+01   3.37500E+03   5.99599E+00
   3.70000E+00  -2.22992E+00   6.20115E-04   8.39969E-01   1.59414E-04   9.29245E-01   1.31655E-02   2.51344E-04   3.68468E-06   6.66194E-01           NaN   7.09894E-01   3.07000E-03   1.50000E+01   3.37500E+03   6.12800E+00
   3.71000E+00  -2.22198E+00   6.22591E-04   8.38017E-01   1.58824E-04   8.97369E-01   1.29355E-02   2.51012E-04   3.47926E-06   6.66193E-01   4.59285E-08   7.04392E-01   3.04613E-03   1.50000E+01   3.37500E+03   6.08000E+00
   3.72000E+00  -2.21070E+00   6.07622E-04   8.35179E-01   1.57246E-04   9.01270E-01   1.27670E-02   2.54025E-04   3.72393E-06   6.66184E-01           NaN   6.98885E-01   3.14523E-03   1.50000E+01   3.37500E+03   5.96001E+00
   3.73000E+00  -2.20076E+00   6.19323E-04   8.32656E-01   1.65809E-04   9.46190E-01   1.31557E-02   2.72045E-04   3.98480E-06   6.66146E-01           NaN   6.96554E-01   3.02149E-03   1.50000E+01   3.37500E+03   5.95999E+00
   3.74000E+00  -2.19137E+00   6.34226E-04   8.30153E-01   1.67032E-04   9.59030E-01   1.33279E-02   2.79433E-04   3.94239E-06   6.66129E-01           NaN   6.91013E-01   3.15302E-03   1.50000E+01   3.37500E+03   5.86400E+00
   3.75000E+00  -2.18121E+00   6.34466E-04   8.27567E-01   1.63038E-04   9.78208E-01   1.41471E-02   2.88291E-04   4.13552E-06   6.66109E-01   5.16191E-08   6.82448E-01   3.13741E-03   1.50000E+01   3.37500E+03   5.99200E+00
   3.76000E+00  -2.17308E+00   6.36910E-04   8.25494E-01   1.74009E-04   9.89538E-01   1.38315E-02   2.97717E-04   4.19725E-06   6.66088E-01           NaN   6.81912E-01   3.04984E-03   1.50000E+01   3.37500E+03   5.91600E+00
   3.77000E+00  -2.16332E+00   6.48910E-04   8.22982E-01   1.70682E-04   9.81313E-01   1.38657E-02   3.00717E-04   4.23478E-06   6.66078E-01           NaN   6.79788E-01   3.04639E-03   1.50000E+01   3.37500E+03   5.80000E+00
   3.78000E+00  -2.15304E+00   6.52265E-04   8.20303E-01   1.74100E-04   9.88712E-01   1.44592E-02   3.05390E-04   4.50577E-06   6.66064E-01   4.21468E-08   6.77396E-01   3.16849E-03   1.50000E+01   3.37500E+03   5.73599E+00
   3.79000E+00  -2.14498E+00   6.82604E-04   8.18043E-01   1.85825E-04   1.03535E+00   1.45134E-02   3.30452E-04   4.87246E-06   6.66012E-01           NaN   6.68405E-01   3.16970E-03   1.50000E+01   3.37500E+03   5.74001E+00
   3.80000E+00  -2.13190E+00   6.57065E-04   8.14644E-01   1.84043E-04   1.01948E+00   1.44963E-02   3.34709E-04   4.96793E-06   6.65999E-01   0.00000E+00   6.67670E-01   3.16261E-03   1.50000E+01   3.37500E+03   5.67599E+00
   3.81000E+00  -2.12033E+00   6.44527E-04   8.11669E-01   1.80020E-04   1.06047E+00   1.67160E-02   3.50003E-04   5.80395E-06   6.65965E-01   3.16101E-08   6.59580E-01   3.23399E-03   1.50000E+01   3.37500E+03   5.67201E+00
   3.82000E+00  -2.11046E+00   6.74345E-04   8.09002E-01   1.89825E-04   1.05556E+00   1.47810E-02   3.54745E-04   5.12681E-06   6.65948E-01   1.49012E-08   6.55410E-01   3.19797E-03   1.50000E+01   3.37500E+03   5.72400E+00
   3.83000E+00  -2.10008E+00   6.91876E-04   8.06030E-01   1.85264E-04   1.05559E+00   1.52198E-02   3.65593E-04   5.31184E-06   6.65922E-01           NaN   6.54957E-01   3.13965E-03   1.50000E+01   3.37500E+03   5.63600E+00
   3.84000E+00  -2.09131E+00   6.81659E-04   8.03766E-01   1.97790E-04   1.06913E+00   1.52928E-02   3.72978E-04   5.48356E-06   6.65902E-01   2.98023E-08   6.51223E-01   3.06996E-03   1.50000E+01   3.37500E+03   5.59999E+00
   3.85000E+00  -2.07928E+00   6.97221E-04   8.00540E-01   1.99540E-04   1.07843E+00   1.51169E-02   3.80427E-04   5.52475E-06   6.65881E-01           NaN   6.39427E-01   3.28150E-03   1.50000E+01   3.37500E+03   5.56000E+00
   3.86000E+00  -2.06737E+00   6.83424E-04   7.97097E-01   2.04422E-04   1.07673E+00   1.49664E-02   3.95859E-04   5.96747E-06   6.65843E-01   2.35608E-08   6.38616E-01   3.09562E-03   1.50000E+01   3.37500E+03   5.67601E+00
   3.87000E+00  -2.05865E+00   6.99313E-04   7.94839E-01   2.06263E-04   1.10184E+00   1.60450E-02   4.05385E-04   6.06753E-06   6.65817E-01           NaN   6.32834E-01   3.14196E-03   1.50000E+01   3.37500E+03   5.67599E+00
   3.88000E+00  -2.04837E+00   6.92771E-04   7.91925E-01   1.98245E-04   1.07142E+00   1.46744E-02   4.08278E-04   6.15183E-06   6.65805E-01           NaN   6.29908E-01   3.18746E-03   1.50000E+01   3.37500E+03   5.65199E+00
   3.89000E+00  -2.03795E+00   6.78299E-04   7.88989E-01   2.00840E-04   1.10749E+00   1.57674E-02   4.27462E-04   6.15016E-06   6.65759E-01   5.47504E-08   6.20409E-01   3.20677E-03   1.50000E+01   3.37500E+03   5.52800E+00
   3.90000E+00  -2.02552E+00   6.88857E-04   7.85491E-01   2.09510E-04   1.11188E+00   1.59501E-02   4.39555E-04   6.84637E-06   6.65725E-01   3.16101E-08   6.14865E-01   3.17188E-03   1.50000E+01   3.37500E+03   5.55200E+00
   3.91000E+00  -2.01345E+00   6.97751E-04   7.82150E-01   2.12378E-04   1.12736E+00   1.66954E-02   4.50040E-04   6.55641E-06   6.65694E-01           NaN   6.14325E-01   3.22701E-03   1.50000E+01   3.37500E+03   5.43999E+00
   3.92000E+00  -2.00410E+00   7.30680E-04   7.79376E-01   2.17157E-04   1.14069E+00   1.56773E-02   4.65219E-04   6.85228E-06   6.65653E-01   4.47035E-08   6.09363E-01   3.12119E-03   1.50000E+01   3.37500E+03   5.40001E+00
   3.93000E+00  -1.99098E+00   7.14212E-04   7.75483E-01   2.16591E-04   1.12443E+00   1.61411E-02   4.72095E-04   6.90741E-06   6.65628E-01           NaN   6.02869E-01   3.13127E-03   1.50000E+01   3.37500E+03   5.38399E+00
   3.94000E+00  -1.98059E+00   7.34234E-04   7.72675E-01   2.20064E-04   1.14728E+00   1.68519E-02   4.85555E-04   7.07225E-06   6.65591E-01           NaN   5.99692E-01   3.41765E-03   1.50000E+01   3.37500E+03   5.28400E+00
   3.95000E+00  -1.96847E+00   7.31681E-04   7.69065E-01   2.27137E-04   1.16478E+00   1.59028E-02   5.07804E-04   7.41393E-06   6.65532E-01   4.34440E-08   5.92868E-01   3.07044E-03   1.50000E+01   3.37500E+03   5.30402E+00
   3.96000E+00  -1.95481E+00   7.33424E-04   7.65077E-01   2.31083E-04   1.19916E+00   1.65951E-02   5.31551E-04   7.92049E-06   6.65468E-01   3.94248E-08   5.85277E-01   3.25921E-03   1.50000E+01   3.37500E+03   5.22000E+00
   3.97000E+00  -1.94564E+00   7.61034E-04   7.62360E-01   2.29122E-04   1.18397E+00   1.64832E-02   5.28157E-04   7.39982E-06   6.65466E-01   2.58096E-08   5.86063E-01   3.19942E-03   1.50000E+01   3.37500E+03   5.27200E+00
   3.98000E+00  -1.93505E+00   7.50092E-04   7.59087E-01   2.45564E-04   1.22313E+00   1.74881E-02   5.60090E-04   8.33631E-06   6.65385E-01   4.59285E-08   5.78679E-01   3.14512E-03   1.50000E+01   3.37500E+03   5.17999E+00
   3.99000E+00  -1.92126E+00   7.28546E-04   7.54694E-01   2.45976E-04   1.20725E+00   1.71646E-02   5.76161E-04   8.20967E-06   6.65329E-01   4.34440E-08   5.73752E-01   3.19466E-03   1.50000E+01   3.37500E+03   5.14001E+00
   4.00000E+00  -1.90725E+00   7.43676E-04   7.50449E-01   2.50840E-04   1.26060E+00   1.76789E-02   6.20723E-04   8.93986E-06   6.65215E-01   2.10734E-08   5.66013E-01   3.27191E-03   1.50000E+01   3.37500E+03   5.09598E+00
   4.01000E+00  -1.89605E+00   7.80883E-04   7.47320E-01   2.51236E-04   1.23085E+00   1.72709E-02   6.15631E-04   8.60574E-06   6.65212E-01   5.37269E-08   5.61125E-01   3.15471E-03   1.50000E+01   3.37500E+03   5.07202E+00
   4.02000E+00  -1.88189E+00   8.13202E-04   7.42640E-01   2.55131E-04   1.28653E+00   1.83728E-02   6.68669E-04   9.79047E-06   6.65072E-01           NaN   5.53341E-01   3.13018E-03   1.50000E+01   3.37500E+03   5.01199E+00
   4.03000E+00  -1.87218E+00   7.64325E-04   7.39546E-01   2.43900E-04   1.20594E+00   1.69719E-02   6.43716E-04   9.54455E-06   6.65119E-01           NaN   5.52001E-01   3.23053E-03   1.50000E+01   3.37500E+03   5.02798E+00
   4.04000E+00  -1.85917E+00   7.84459E-04   7.35696E-01   2.64952E-04   1.24562E+00   1.75425E-02   6.70575E-04   9.78652E-06   6.65035E-01   4.59285E-08   5.39923E-01   3.26578E-03   1.50000E+01   3.37500E+03   4.94400E+00
   4.05000E+00  -1.84484E+00   7.95629E-04   7.31056E-01   2.71717E-04   1.32144E+00   1.89894E-02   7.19545E-04   1.08010E-05   6.64896E-01   1.49012E-08   5.33427E-01   3.23536E-03   1.50000E+01   3.37500E+03   4.91602E+00
   4.06000E+00  -1.83056E+00   8.26942E-04   7.26380E-01   2.74526E-04   1.30044E+00   1.90059E-02   7.33371E-04   1.06382E-05   6.64840E-01   1.49012E-08   5.29807E-01   3.32147E-03   1.50000E+01   3.37500E+03   4.92398E+00
   4.07000E+00  -1.81823E+00   8.23341E-04   7.22250E-01   2.81692E-04   1.36926E+00   1.90714E-02   8.13710E-04   1.29202E-05   6.64627E-01   3.79907E-08   5.22847E-01   3.26661E-03   1.50000E+01   3.37500E+03   4.90802E+00
   4.08000E+00  -1.80514E+00   8.49110E-04   7.17982E-01   2.83892E-04   1.38701E+00   1.98295E-02   8.32069E-04   1.23965E-05   6.64554E-01           NaN   5.15799E-01   3.29608E-03   1.50000E+01   3.37500E+03   4.90399E+00
   4.09000E+00  -1.79394E+00   8.15754E-04   7.14355E-01   2.88802E-04   1.40802E+00   1.93874E-02   8.51415E-04   1.31386E-05   6.64485E-01   3.16101E-08   5.16347E-01   3.15170E-03   1.50000E+01   3.37500E+03   4.82401E+00
   4.10000E+00  -1.77963E+00   8.19604E-04   7.09538E-01   3.07429E-04   1.34694E+00   1.97152E-02   8.59573E-04   1.40036E-05   6.64432E-01   3.49463E-08   5.08660E-01   3.23455E-03   1.50000E+01   3.37500E+03   4.80399E+00
   4.11000E+00  -1.76294E+00   8.22226E-04   7.03829E-01   3.11032E-04   1.33446E+00   1.87203E-02   8.73112E-04   1.29840E-05   6.64357E-01           NaN   4.97514E-01   3.15739E-03   1.50000E+01   3.37500E+03   4.90002E+00
   4.12000E+00  -1.74771E+00   8.30061E-04   6.98622E-01   3.07022E-04   1.37499E+00   1.91994E-02   9.50410E-04   1.41680E-05   6.64113E-01           NaN   4.89839E-01   3.15750E-03   1.50000E+01   3.37500E+03   4.76398E+00
   4.13000E+00  -1.73569E+00   8.43035E-04   6.94003E-01   3.13298E-04   1.41295E+00   1.92106E-02   9.95463E-04   1.45483E-05   6.63966E-01           NaN   4.78096E-01   3.23185E-03   1.50000E+01   3.37500E+03   4.68402E+00
   4.14000E+00  -1.72641E+00   8.59990E-04   6.90904E-01   3.26133E-04   1.38584E+00   2.00259E-02   1.01111E-03   1.56844E-05   6.63906E-01   1.05367E-08   4.70406E-01   3.33832E-03   1.50000E+01   3.37500E+03   4.58798E+00
   4.15000E+00  -1.70765E+00   8.80376E-04   6.84380E-01   3.23511E-04   1.49624E+00   1.99319E-02   1.09323E-03   1.65121E-05   6.63619E-01   2.10734E-08   4.65670E-01   3.20101E-03   1.50000E+01   3.37500E+03   4.53201E+00
   4.16000E+00  -1.69735E+00   8.10932E-04   6.80694E-01   3.19892E-04   1.42516E+00   1.99041E-02   1.05604E-03   1.63686E-05   6.63688E-01           NaN   4.62701E-01   3.23132E-03   1.50000E+01   3.37500E+03   4.53598E+00
   4.17000E+00  -1.67821E+00   8.36977E-04   6.73723E-01   3.40207E-04   1.50698E+00   2.11699E-02   1.17319E-03   1.74085E-05   6.63302E-01           NaN   4.54284E-01   3.13598E-03   1.50000E+01   3.37500E+03   4.58801E+00
   4.18000E+00  -1.66643E+00   8.44713E-04   6.69357E-01   3.58415E-04   1.50041E+00   2.03021E-02   1.22399E-03   1.91587E-05   6.63127E-01   2.98023E-08   4.48211E-01   3.21568E-03   1.50000E+01   3.37500E+03   4.51599E+00
   4.19000E+00  -1.65067E+00   9.13190E-04   6.63525E-01   3.64027E-04   1.54719E+00   2.15402E-02   1.29997E-03   2.07962E-05   6.62840E-01           NaN   4.42206E-01   3.10574E-03   1.50000E+01   3.37500E+03   4.50400E+00
   4.20000E+00  -1.63606E+00   9.08886E-04   6.57641E-01   3.67283E-04   1.60343E+00   2.29667E-02   1.41450E-03   2.22611E-05   6.62448E-01           NaN   4.30814E-01   3.19373E-03   1.50000E+01   3.37500E+03   4.42401E+00
   4.21000E+00  -1.61816E+00   9.15271E-04   6.50511E-01   3.77589E-04   1.57978E+00   2.33106E-02   1.43952E-03   2.21533E-05   6.62270E-01           NaN   4.23911E-01   3.06771E-03   1.50000E+01   3.37500E+03   4.45599E+00
   4.22000E+00  -1.60319E+00   8.90375E-04   6.44726E-01   3.96264E-04   1.64303E+00   2.37906E-02   1.54852E-03   2.38998E-05   6.61873E-01   2.78775E-08   4.18130E-01   3.17175E-03   1.50000E+01   3.37500E+03   4.33600E+00
   4.23000E+00  -1.58985E+00   9.54478E-04   6.39145E-01   4.03491E-04   1.57151E+00   2.27439E-02   1.58183E-03   2.62663E-05   6.61697E-01           NaN   4.06284E-01   3.16238E-03   1.50000E+01   3.37500E+03   6.69601E+00
   4.24000E+00  -1.57203E+00   9.42825E-04   6.32098E-01   4.28331E-04   1.61291E+00   2.30674E-02   1.69060E-03   3.04479E-05   6.61270E-01           NaN   3.99669E-01   2.98721E-03   1.50000E+01   3.37500E+03   6.47198E+00
   4.25000E+00  -1.55351E+00   9.23238E-04   6.24309E-01   4.08570E-04   1.65849E+00   2.34208E-02   1.79914E-03   2.86878E-05   6.60762E-01   6.05288E-08   3.93540E-01   2.90022E-03   1.50000E+01   3.37500E+03   6.50400E+00
   4.26000E+00  -1.53934E+00   9.75413E-04   6.18487E-01   4.38914E-04   1.67592E+00   2.35954E-02   1.86811E-03   3.11477E-05   6.60444E-01   5.37269E-08   3.85157E-01   2.93844E-03   1.50000E+01   3.37500E+03   6.33200E+00
   4.27000E+00  -1.52387E+00   9.39765E-04   6.11638E-01   4.40716E-04   1.65003E+00   2.18385E-02   1.95116E-03   2.86949E-05   6.60005E-01   1.05367E-08   3.80081E-01   3.12179E-03   1.50000E+01   3.37500E+03   6.16000E+00
   4.28000E+00  -1.50753E+00   9.23036E-04   6.04396E-01   4.64778E-04   1.67341E+00   2.29193E-02   2.06588E-03   3.46073E-05   6.59500E-01   4.47035E-08   3.70363E-01   2.87876E-03   1.50000E+01   3.37500E+03   6.04800E+00
   4.29000E+00  -1.49103E+00   9.42592E-04   5.96703E-01   4.77339E-04   1.72120E+00   2.41792E-02   2.21667E-03   3.70162E-05   6.58796E-01   5.96046E-08   3.59026E-01   3.02794E-03   1.50000E+01   3.37500E+03   5.93201E+00
   4.30000E+00  -1.47137E+00   9.51685E-04   5.88080E-01   4.83526E-04   1.65631E+00   2.34412E-02   2.30886E-03   4.30699E-05   6.58311E-01           NaN   3.48354E-01   2.92211E-03   1.50000E+01   3.37500E+03   5.81601E+00
   4.31000E+00  -1.45474E+00   9.51646E-04   5.80419E-01   4.99053E-04   1.72008E+00   2.40967E-02   2.49891E-03   4.61569E-05   6.57433E-01           NaN   3.40486E-01   2.82606E-03   1.50000E+01   3.37500E+03   5.75198E+00
   4.32000E+00  -1.43535E+00   9.81295E-04   5.70300E-01   5.22835E-04   1.81613E+00   2.50674E-02   2.92396E-03   5.47816E-05   6.55731E-01           NaN   3.28019E-01   2.94267E-03   1.50000E+01   3.37500E+03   5.59201E+00
   4.33000E+00  -1.41981E+00   9.88550E-04   5.63376E-01   5.23920E-04   1.72623E+00   2.31928E-02   2.73325E-03   4.71771E-05   6.55925E-01   4.71216E-08   3.09853E-01   2.86876E-03   1.50000E+01   3.37500E+03   5.45999E+00
   4.34000E+00  -1.39146E+00   1.06418E-03   5.48531E-01   5.86914E-04   1.84663E+00   2.67147E-02   3.38635E-03   5.93389E-05   6.53029E-01   3.16101E-08   3.08808E-01   2.77103E-03   1.50000E+01   3.37500E+03   5.37601E+00
   4.35000E+00  -1.37948E+00   1.00709E-03   5.41858E-01   6.03220E-04   1.87462E+00   3.26201E-02   3.79936E-03   9.95624E-05   6.51875E-01           NaN   2.99301E-01   2.66656E-03   1.50000E+01   3.37500E+03   5.25998E+00
   4.36000E+00  -1.36267E+00   9.97778E-04   5.33329E-01   6.52111E-04   1.91050E+00   2.84173E-02   4.09001E-03   1.01973E-04   6.50346E-01   2.78775E-08   2.89551E-01   2.71316E-03   1.50000E+01   3.37500E+03   5.18002E+00
   4.37000E+00  -1.34164E+00   1.06885E-03   5.21394E-01   6.39470E-04   1.91779E+00   2.73405E-02   4.31342E-03   9.63588E-05   6.48513E-01   4.08085E-08   2.74149E-01   2.79238E-03   1.50000E+01   3.37500E+03   4.98398E+00
   4.38000E+00  -1.32053E+00   1.10073E-03   5.08277E-01   7.13157E-04   1.98394E+00   2.77514E-02   5.20539E-03   1.24775E-04   6.44545E-01   1.05367E-08   2.64357E-01   2.61861E-03   1.50000E+01   3.37500E+03   4.88800E+00
   4.39000E+00  -1.30199E+00   1.06382E-03   4.97477E-01   7.28127E-04   2.08106E+00   2.84719E-02   5.72879E-03   1.28928E-04   6.41565E-01           NaN   2.56676E-01   2.53789E-03   1.50000E+01   3.37500E+03   6.30801E+00
   4.40000E+00  -1.27783E+00   1.10700E-03   4.81245E-01   7.96778E-04   2.10613E+00   2.85041E-02   6.70347E-03   1.58233E-04   6.36979E-01           NaN   2.36719E-01   2.54724E-03   1.50000E+01   3.37500E+03   5.92401E+00
   4.41000E+00  -1.25429E+00   1.13283E-03   4.65185E-01   8.68870E-04   2.23649E+00   2.91044E-02   7.98192E-03   1.81291E-04   6.30287E-01   5.77119E-08   2.23860E-01   2.36008E-03   1.50000E+01   3.37500E+03   5.68396E+00
   4.42000E+00  -1.23329E+00   1.18985E-03   4.49878E-01   9.74636E-04   2.31419E+00   2.99965E-02   9.52360E-03   2.09164E-04   6.22914E-01   8.22944E-08   2.10906E-01   2.33889E-03   1.50000E+01   3.37500E+03   5.48004E+00
   4.43000E+00  -1.21327E+00   1.11501E-03   4.35085E-01   9.76243E-04   2.17406E+00   2.87657E-02   9.86034E-03   1.97349E-04   6.18485E-01   8.68880E-08   2.01272E-01   2.30120E-03   1.50000E+01   3.37500E+03   5.25598E+00
   4.44000E+00  -1.18809E+00   1.14934E-03   4.15392E-01   1.08468E-03   2.32240E+00   3.09654E-02   1.14813E-02   2.08251E-04   6.06168E-01   1.12994E-07   1.78454E-01   2.18183E-03   1.50000E+01   3.37500E+03   4.96802E+00
   4.45000E+00  -1.16514E+00   1.18651E-03   3.94340E-01   1.19132E-03   2.36283E+00   3.00742E-02   1.36013E-02   2.35621E-04   5.92421E-01   1.30757E-07   1.68693E-01   2.07330E-03   1.50000E+01   3.37500E+03   4.73596E+00
   4.46000E+00  -1.14429E+00   1.15781E-03   3.77576E-01   1.19057E-03   2.22125E+00   2.85075E-02   1.38483E-02   2.30703E-04   5.84048E-01   1.42538E-07   1.56335E-01   2.07225E-03   1.50000E+01   3.37500E+03   5.46405E+00
   4.47000E+00  -1.12050E+00   1.17629E-03   3.54644E-01   1.21623E-03   2.16314E+00   2.77328E-02   1.53792E-02   2.25126E-04   5.64256E-01   1.64251E-07   1.43265E-01   1.86504E-03   1.50000E+01   3.37500E+03   5.08795E+00
   4.48000E+00  -1.10455E+00   1.10098E-03   3.40372E-01   1.22682E-03   2.05378E+00   2.78228E-02   1.54649E-02   2.21740E-04   5.54922E-01   1.65932E-07   1.33355E-01   1.94871E-03   1.50000E+01   3.37500E+03   4.83203E+00
   4.49000E+00  -1.08002E+00   1.08471E-03   3.14681E-01   1.39216E-03   2.05814E+00   2.68539E-02   1.74706E-02   2.16237E-04   5.24860E-01   2.23517E-07   1.14546E-01   1.71859E-03   1.50000E+01   3.37500E+03   4.51196E+00
   4.50000E+00  -1.06284E+00   1.11392E-03   2.97785E-01   1.35381E-03   1.98355E+00   2.68919E-02   1.72243E-02   1.95203E-04   5.05630E-01   2.31088E-07   1.06012E-01   1.62342E-03   1.50000E+01   3.37500E+03   4.87201E+00
   4.51000E+00  -1.04277E+00   1.05991E-03   2.77120E-01   1.29800E-03   1.78302E+00   2.47928E-02   1.68323E-02   1.85998E-04   4.83068E-01   2.77978E-07   9.30610E-02   1.47223E-03   1.50000E+01   3.37500E+03   1.25000E+01
   4.52000E+00  -1.02318E+00   1.03783E-03   2.54115E-01   1.28552E-03   1.66961E+00   2.38951E-02   1.69919E-02   1.72109E-04   4.46373E-01   3.05383E-07   8.11030E-02   1.41516E-03   1.50000E+01   3.37500E+03   1.12280E+01
   4.53000E+00  -1.00760E+00   9.40876E-04   2.39437E-01   1.25518E-03   1.51427E+00   2.21008E-02   1.63636E-02   1.64067E-04   4.24874E-01   3.53412E-07   7.52071E-02   1.29132E-03   1.50000E+01   3.37500E+03   1.02960E+01
   4.54000E+00  -9.93236E-01   8.84749E-04   2.23058E-01   1.27082E-03   1.35970E+00   2.02815E-02   1.53605E-02   1.65882E-04   3.95545E-01   3.90996E-07   6.70144E-02   1.22373E-03   1.50000E+01   3.37500E+03   9.37598E+00
   4.55000E+00  -9.80246E-01   8.91887E-04   2.09873E-01   1.23967E-03   1.24099E+00   1.95691E-02   1.45561E-02   1.55298E-04   3.70975E-01   4.27874E-07   5.91604E-02   1.08995E-03   1.50000E+01   3.37500E+03   8.60400E+00
   4.56000E+00  -9.68287E-01   8.20149E-04   1.97107E-01   1.20210E-03   1.13806E+00   1.72530E-02   1.40057E-02   1.49437E-04   3.45992E-01   4.57225E-07   5.34026E-02   9.91493E-04   1.50000E+01   3.37500E+03   7.89197E+00
