# J =   -1.00000E+00  LX =         90  LY =         90  LZ =         90
#      T             E            dE             M            dM            Cv             dCv          Khi           dKhi       Binder        dBinder         MCsize      dMCsize         L             N            calctime  
#      1             2             3             4             5             6             7              8            9            10            11             12           13            14            15            16      
   4.57000E+00  -9.33114E-01   4.75911E-05   1.40622E-02   1.02884E-04   7.53606E-01   9.71379E-03   1.11711E-04   1.81746E-06   1.60039E-02   2.16175E-06   3.31420E-04   1.19050E-05   9.00000E+01   7.29000E+05   8.70312E+01
   4.58000E+00  -9.27524E-01   4.09269E-05   1.30947E-02   1.00750E-04   5.42870E-01   6.49488E-03   1.00700E-04   1.66990E-06  -7.51305E-03   1.31414E-06   2.82200E-04   9.83236E-06   9.00000E+01   7.29000E+05   8.54062E+01
   4.59000E+00  -9.21008E-01   4.52573E-05   1.19577E-02   8.90276E-05   7.30559E-01   9.67206E-03   7.91759E-05   1.37203E-06   5.48079E-03   2.05068E-06   2.29902E-04   7.30405E-06   9.00000E+01   7.29000E+05   8.41875E+01
   4.60000E+00  -9.14341E-01   3.96014E-05   1.12411E-02   8.70502E-05   5.78520E-01   8.02110E-03   7.29336E-05   1.19989E-06   7.21488E-04   1.38312E-06   1.91467E-04   5.90513E-06   9.00000E+01   7.29000E+05   3.16031E+02
   4.61000E+00  -9.08608E-01   4.02788E-05   1.07279E-02   8.01199E-05   5.61765E-01   8.10033E-03   6.45828E-05   1.06889E-06   1.77125E-02   1.41235E-06   1.80280E-04   5.62640E-06   9.00000E+01   7.29000E+05   3.11281E+02
   4.62000E+00  -9.02708E-01   3.95695E-05   1.00298E-02   7.52181E-05   5.81273E-01   8.16094E-03   5.71632E-05   9.81392E-07   6.76080E-03   1.49792E-06   1.57073E-04   5.08850E-06   9.00000E+01   7.29000E+05   3.02156E+02
   4.63000E+00  -8.96995E-01   3.86941E-05   9.47116E-03   6.86614E-05   5.21888E-01   7.37481E-03   4.99946E-05   8.29516E-07   2.56270E-02   1.34952E-06   1.40634E-04   4.10113E-06   9.00000E+01   7.29000E+05   2.97969E+02
   4.64000E+00  -8.91562E-01   3.89685E-05   8.92497E-03   6.66838E-05   5.13366E-01   7.14500E-03   4.49161E-05   7.34616E-07   1.14001E-02   1.43206E-06   1.30548E-04   3.67791E-06   9.00000E+01   7.29000E+05   2.91594E+02
   4.65000E+00  -8.86682E-01   3.80746E-05   8.57812E-03   6.47468E-05   4.87612E-01   6.94472E-03   4.36500E-05   7.83390E-07  -4.97041E-02   1.82978E-06   1.20047E-04   3.61791E-06   9.00000E+01   7.29000E+05   2.88344E+02
   4.66000E+00  -8.81620E-01   3.78799E-05   8.23489E-03   6.24752E-05   4.82608E-01   6.48748E-03   3.88704E-05   6.56856E-07  -2.54775E-02   1.94541E-06   1.10578E-04   3.01150E-06   9.00000E+01   7.29000E+05   2.84406E+02
   4.67000E+00  -8.76651E-01   3.73063E-05   8.00641E-03   5.76785E-05   5.05567E-01   6.97310E-03   3.62712E-05   5.96489E-07  -2.68577E-04   1.67550E-06   1.01703E-04   2.77266E-06   9.00000E+01   7.29000E+05   2.82344E+02
   4.68000E+00  -8.71835E-01   3.60171E-05   7.66318E-03   5.62122E-05   4.39284E-01   6.09177E-03   3.28750E-05   5.38246E-07   2.21367E-02   1.45929E-06   8.94479E-05   2.42569E-06   9.00000E+01   7.29000E+05   2.78375E+02
   4.69000E+00  -8.67103E-01   3.81259E-05   7.25314E-03   5.56864E-05   4.73205E-01   6.41488E-03   3.01420E-05   4.88735E-07   1.52871E-02   1.43929E-06   8.55025E-05   2.37007E-06   9.00000E+01   7.29000E+05   2.76062E+02
   4.70000E+00  -8.62725E-01   3.81040E-05   7.18538E-03   5.47356E-05   4.55842E-01   6.28614E-03   3.00295E-05   5.23643E-07  -2.84136E-02   1.77565E-06   7.99210E-05   2.15231E-06   9.00000E+01   7.29000E+05   2.84438E+02
   4.71000E+00  -8.58250E-01   3.75446E-05   6.98055E-03   5.26764E-05   4.46384E-01   6.33994E-03   2.74411E-05   4.58701E-07   2.72688E-02   1.45426E-06   7.51912E-05   1.92151E-06   9.00000E+01   7.29000E+05   2.78375E+02
   4.72000E+00  -8.53893E-01   3.68085E-05   6.82295E-03   5.13163E-05   4.38483E-01   6.07605E-03   2.65141E-05   4.34349E-07   6.14693E-03   1.55680E-06   7.18907E-05   1.99968E-06   9.00000E+01   7.29000E+05   2.75906E+02
   4.73000E+00  -8.49817E-01   3.57930E-05   6.63028E-03   5.00711E-05   4.17214E-01   6.12728E-03   2.53757E-05   4.45006E-07  -1.25579E-02   1.95906E-06   6.71787E-05   1.64415E-06   9.00000E+01   7.29000E+05   2.76125E+02
   4.74000E+00  -8.45428E-01   3.54588E-05   6.36911E-03   4.84148E-05   4.08823E-01   5.92687E-03   2.33538E-05   3.88889E-07  -5.10959E-03   1.44399E-06   6.38940E-05   1.53553E-06   9.00000E+01   7.29000E+05   2.73031E+02
   4.75000E+00  -8.41423E-01   3.59827E-05   6.30672E-03   4.90081E-05   4.17919E-01   5.98350E-03   2.26804E-05   3.74485E-07  -2.12049E-03   1.47446E-06   5.99963E-05   1.45428E-06   9.00000E+01   7.29000E+05   2.70312E+02
   4.76000E+00  -8.37482E-01   3.64247E-05   6.15529E-03   4.55877E-05   3.99719E-01   5.77662E-03   2.15973E-05   3.75632E-07  -5.15754E-03   1.75451E-06   5.78233E-05   1.43615E-06   9.00000E+01   7.29000E+05   2.68875E+02
   4.77000E+00  -8.33344E-01   3.43880E-05   5.98812E-03   4.75537E-05   3.83522E-01   5.40171E-03   2.05268E-05   3.31329E-07   1.53003E-02   1.45955E-06   5.56569E-05   1.28049E-06   9.00000E+01   7.29000E+05   2.72531E+02
   4.78000E+00  -8.29573E-01   3.60107E-05   5.75832E-03   4.27655E-05   3.89827E-01   5.28909E-03   1.90153E-05   3.14338E-07  -8.41993E-03   1.59261E-06   5.24996E-05   1.34697E-06   9.00000E+01   7.29000E+05   2.66094E+02
   4.79000E+00  -8.25933E-01   3.45714E-05   5.66381E-03   4.21780E-05   3.73053E-01   5.20493E-03   1.84430E-05   3.31273E-07  -1.65690E-02   1.73274E-06   5.21095E-05   1.27957E-06   9.00000E+01   7.29000E+05   2.66719E+02
   4.80000E+00  -8.22164E-01   3.42140E-05   5.56730E-03   4.21835E-05   3.60844E-01   5.11101E-03   1.76216E-05   2.79642E-07   1.05493E-02   1.50066E-06   4.90454E-05   1.18170E-06   9.00000E+01   7.29000E+05   2.69281E+02
   4.81000E+00  -8.18562E-01   3.46914E-05   5.40915E-03   4.06980E-05   3.71465E-01   5.09884E-03   1.65746E-05   2.85914E-07   2.42196E-03   1.54947E-06   4.89772E-05   1.19561E-06   9.00000E+01   7.29000E+05   2.66812E+02
   4.82000E+00  -8.14733E-01   3.38954E-05   5.29100E-03   3.84117E-05   3.45551E-01   5.15318E-03   1.61037E-05   2.75268E-07  -9.10152E-03   1.69710E-06   4.48827E-05   1.09236E-06   9.00000E+01   7.29000E+05   2.64469E+02
   4.83000E+00  -8.11020E-01   3.39704E-05   5.20185E-03   3.83182E-05   3.28680E-01   4.71140E-03   1.52896E-05   2.54323E-07   1.70406E-02   1.44890E-06   4.16813E-05   9.91370E-07   9.00000E+01   7.29000E+05   2.64344E+02
   4.84000E+00  -8.07634E-01   3.41346E-05   5.20949E-03   3.72155E-05   3.50320E-01   5.06141E-03   1.54521E-05   2.54434E-07   1.02475E-02   1.34874E-06   4.09705E-05   9.18841E-07   9.00000E+01   7.29000E+05   2.65188E+02
   4.85000E+00  -8.04024E-01   3.35635E-05   5.06160E-03   3.84613E-05   3.39059E-01   4.94713E-03   1.49013E-05   2.42305E-07  -6.33726E-03   1.40526E-06   3.83339E-05   9.09198E-07   9.00000E+01   7.29000E+05   2.62562E+02
   4.86000E+00  -8.00809E-01   3.30425E-05   5.05462E-03   3.73867E-05   3.35555E-01   4.72642E-03   1.40998E-05   2.20316E-07   3.48373E-02   1.62651E-06   3.81938E-05   9.15455E-07   9.00000E+01   7.29000E+05   2.67250E+02
   4.87000E+00  -7.97422E-01   3.22852E-05   4.84960E-03   3.57158E-05   3.31516E-01   4.90690E-03   1.35436E-05   2.21300E-07   7.18263E-05   1.55751E-06   3.77684E-05   8.61963E-07   9.00000E+01   7.29000E+05   2.63750E+02
   4.88000E+00  -7.94241E-01   3.34074E-05   4.75586E-03   3.68998E-05   3.45257E-01   4.99999E-03   1.29591E-05   2.22861E-07  -1.32880E-02   1.62467E-06   3.62073E-05   8.15743E-07   9.00000E+01   7.29000E+05   2.62125E+02
   4.89000E+00  -7.90890E-01   3.25802E-05   4.74629E-03   3.63056E-05   3.32475E-01   4.80000E-03   1.27353E-05   2.24075E-07   1.49185E-03   1.76300E-06   3.52888E-05   8.05922E-07   9.00000E+01   7.29000E+05   2.61375E+02
   4.90000E+00  -7.87859E-01   3.34353E-05   4.68517E-03   3.60466E-05   3.21646E-01   4.36094E-03   1.29695E-05   2.22898E-07  -2.29453E-02   1.63601E-06   3.49169E-05   7.99966E-07   9.00000E+01   7.29000E+05   2.65594E+02
   4.91000E+00  -7.84671E-01   3.11840E-05   4.58990E-03   3.63093E-05   3.17463E-01   4.37741E-03   1.19586E-05   2.09659E-07  -1.00215E-02   1.84804E-06   3.42080E-05   8.04303E-07   9.00000E+01   7.29000E+05   2.62562E+02
   4.92000E+00  -7.81488E-01   3.15496E-05   4.52471E-03   3.43820E-05   3.05135E-01   4.36427E-03   1.17187E-05   2.04288E-07  -1.73899E-02   1.83529E-06   3.20888E-05   7.09554E-07   9.00000E+01   7.29000E+05   2.63625E+02
   4.93000E+00  -7.78265E-01   3.16291E-05   4.48394E-03   3.39304E-05   3.06655E-01   4.16878E-03   1.14849E-05   1.98887E-07  -6.26001E-03   1.63737E-06   3.14170E-05   6.75280E-07   9.00000E+01   7.29000E+05   2.58312E+02
   4.94000E+00  -7.75485E-01   3.21452E-05   4.45167E-03   3.38519E-05   3.12182E-01   4.38139E-03   1.14400E-05   1.90384E-07   4.77344E-03   1.41960E-06   3.10159E-05   6.94677E-07   9.00000E+01   7.29000E+05   2.58719E+02
   4.95000E+00  -7.72364E-01   3.15969E-05   4.26164E-03   3.21278E-05   2.86522E-01   4.08011E-03   1.04541E-05   1.76979E-07   5.64858E-04   1.55569E-06   2.92934E-05   6.37258E-07   9.00000E+01   7.29000E+05   2.58375E+02
   4.96000E+00  -7.69447E-01   3.05419E-05   4.23566E-03   3.11072E-05   2.77098E-01   4.00186E-03   1.04124E-05   1.74627E-07  -7.25234E-03   1.49614E-06   2.89523E-05   6.24631E-07   9.00000E+01   7.29000E+05   2.61469E+02
   4.97000E+00  -7.66448E-01   3.31092E-05   4.19874E-03   3.17621E-05   2.93521E-01   4.33199E-03   1.01345E-05   1.69758E-07  -6.55047E-03   1.46168E-06   2.75237E-05   5.99307E-07   9.00000E+01   7.29000E+05   2.60531E+02
   4.98000E+00  -7.63654E-01   3.15281E-05   4.20333E-03   3.19811E-05   2.85436E-01   4.05997E-03   1.02625E-05   1.68938E-07  -4.80370E-03   1.53868E-06   2.81108E-05   5.94173E-07   9.00000E+01   7.29000E+05   2.60031E+02
   4.99000E+00  -7.60863E-01   3.15277E-05   4.16902E-03   3.13713E-05   2.87587E-01   4.15506E-03   1.01551E-05   1.66268E-07  -1.02603E-02   1.67613E-06   2.81155E-05   6.18552E-07   9.00000E+01   7.29000E+05   2.59250E+02
   5.00000E+00  -7.57944E-01   3.07059E-05   4.06910E-03   3.08236E-05   2.82053E-01   3.98206E-03   9.32544E-06   1.55099E-07   7.75635E-03   1.46305E-06   2.71144E-05   5.83724E-07   9.00000E+01   7.29000E+05   2.58562E+02
   5.01000E+00  -7.55213E-01   3.07402E-05   4.02956E-03   2.94631E-05   2.75352E-01   3.83845E-03   9.10694E-06   1.47976E-07   7.52210E-03   1.70493E-06   2.54893E-05   5.43412E-07   9.00000E+01   7.29000E+05   2.56438E+02
   5.02000E+00  -7.52388E-01   3.16042E-05   4.02520E-03   3.01844E-05   2.75838E-01   3.84676E-03   9.23736E-06   1.55509E-07   1.02106E-02   1.53977E-06   2.50196E-05   4.87835E-07   9.00000E+01   7.29000E+05   2.56031E+02
   5.03000E+00  -7.49782E-01   3.25929E-05   3.88880E-03   2.85386E-05   2.87869E-01   4.06135E-03   8.56111E-06   1.49774E-07   1.08738E-02   1.40822E-06   2.47224E-05   5.08472E-07   9.00000E+01   7.29000E+05   2.57656E+02
   5.04000E+00  -7.46983E-01   3.02214E-05   3.92759E-03   2.91156E-05   2.72368E-01   3.73201E-03   8.69395E-06   1.42552E-07   1.46716E-02   1.70249E-06   2.48687E-05   5.04401E-07   9.00000E+01   7.29000E+05   2.57750E+02
   5.05000E+00  -7.44356E-01   3.12566E-05   3.88713E-03   2.93775E-05   2.62765E-01   3.64644E-03   8.69664E-06   1.49654E-07  -1.36665E-02   1.55826E-06   2.44056E-05   4.99746E-07   9.00000E+01   7.29000E+05   2.57188E+02
   5.06000E+00  -7.41584E-01   2.98410E-05   3.84301E-03   2.94033E-05   2.65712E-01   3.69811E-03   8.62951E-06   1.50423E-07  -4.89455E-02   2.41661E-06   2.36528E-05   4.74711E-07   9.00000E+01   7.29000E+05   2.52781E+02
   5.07000E+00  -7.39189E-01   3.11816E-05   3.81916E-03   2.93689E-05   2.56865E-01   3.73195E-03   8.44350E-06   1.46150E-07  -1.70984E-02   1.75122E-06   2.25872E-05   4.56040E-07   9.00000E+01   7.29000E+05   2.47156E+02
   5.08000E+00  -7.36457E-01   2.98330E-05   3.73666E-03   2.92301E-05   2.55080E-01   3.75474E-03   8.05640E-06   1.48324E-07  -3.28207E-02   2.31563E-06   2.28041E-05   4.64399E-07   9.00000E+01   7.29000E+05   2.55188E+02
   5.09000E+00  -7.34007E-01   3.06575E-05   3.76327E-03   2.81278E-05   2.53245E-01   3.58743E-03   8.09228E-06   1.31453E-07   1.22505E-02   1.47755E-06   2.22277E-05   4.70923E-07   9.00000E+01   7.29000E+05   2.52219E+02
   5.10000E+00  -7.31517E-01   3.00368E-05   3.62071E-03   2.89288E-05   2.33986E-01   3.39031E-03   7.77928E-06   1.30038E-07  -1.85293E-02   1.64686E-06   2.22335E-05   4.41403E-07   9.00000E+01   7.29000E+05   2.48125E+02
   5.11000E+00  -7.28969E-01   2.87244E-05   3.68717E-03   2.76882E-05   2.45685E-01   3.39578E-03   7.70766E-06   1.34214E-07  -7.42359E-03   1.69399E-06   2.11835E-05   3.99173E-07   9.00000E+01   7.29000E+05   2.55062E+02
   5.12000E+00  -7.26491E-01   2.93686E-05   3.67845E-03   2.94849E-05   2.35460E-01   3.29276E-03   7.52126E-06   1.25183E-07   2.96380E-02   1.41121E-06   2.00534E-05   4.11863E-07   9.00000E+01   7.29000E+05   2.55875E+02
   5.13000E+00  -7.23923E-01   3.02050E-05   3.65976E-03   2.82636E-05   2.53338E-01   3.48920E-03   7.67994E-06   1.26330E-07   8.54275E-03   1.49555E-06   2.02506E-05   4.12759E-07   9.00000E+01   7.29000E+05   2.56625E+02
   5.14000E+00  -7.21561E-01   2.92221E-05   3.60027E-03   2.77255E-05   2.47447E-01   3.48672E-03   7.26666E-06   1.17294E-07   1.69157E-02   1.50210E-06   1.92613E-05   3.89769E-07   9.00000E+01   7.29000E+05   2.56406E+02
   5.15000E+00  -7.19243E-01   3.05840E-05   3.48901E-03   2.72023E-05   2.49257E-01   3.55583E-03   7.01940E-06   1.22483E-07  -5.55643E-03   1.85593E-06   1.92123E-05   3.62293E-07   9.00000E+01   7.29000E+05   2.55562E+02
   5.16000E+00  -7.16938E-01   2.96779E-05   3.50492E-03   2.60715E-05   2.36025E-01   3.17031E-03   7.01800E-06   1.18747E-07   9.37773E-03   1.54689E-06   1.97888E-05   3.83073E-07   9.00000E+01   7.29000E+05   2.58031E+02
   5.17000E+00  -7.14599E-01   3.04482E-05   3.49836E-03   2.67626E-05   2.40981E-01   3.35674E-03   6.96376E-06   1.11451E-07   1.25190E-02   1.81228E-06   1.90291E-05   3.70136E-07   9.00000E+01   7.29000E+05   2.56656E+02
   5.18000E+00  -7.11989E-01   2.91691E-05   3.50744E-03   2.66006E-05   2.37911E-01   3.44685E-03   7.05293E-06   1.22559E-07  -1.11749E-02   1.66323E-06   1.85767E-05   3.56636E-07   9.00000E+01   7.29000E+05   2.58906E+02
   5.19000E+00  -7.10012E-01   2.92706E-05   3.41853E-03   2.53960E-05   2.28808E-01   3.17047E-03   6.61656E-06   1.11732E-07   1.10584E-02   1.40459E-06   1.83398E-05   3.32409E-07   9.00000E+01   7.29000E+05   2.57562E+02
   5.20000E+00  -7.07517E-01   2.96198E-05   3.36374E-03   2.55350E-05   2.27810E-01   3.42851E-03   6.51462E-06   1.06549E-07   5.88299E-03   1.60995E-06   1.81708E-05   3.46506E-07   9.00000E+01   7.29000E+05   2.57219E+02
   5.21000E+00  -7.05307E-01   2.95387E-05   3.35952E-03   2.49353E-05   2.36551E-01   3.22396E-03   6.50763E-06   1.11199E-07  -1.02224E-02   1.80258E-06   1.75185E-05   3.11972E-07   9.00000E+01   7.29000E+05   2.54875E+02
   5.22000E+00  -7.02983E-01   2.85411E-05   3.32253E-03   2.47918E-05   2.18726E-01   3.13189E-03   6.27580E-06   1.05131E-07   2.97147E-03   1.49692E-06   1.68706E-05   3.25039E-07   9.00000E+01   7.29000E+05   2.55125E+02
   5.23000E+00  -7.00802E-01   2.85114E-05   3.29605E-03   2.44938E-05   2.14062E-01   2.91193E-03   6.26578E-06   1.08123E-07  -9.17242E-03   2.09511E-06   1.70440E-05   3.30026E-07   9.00000E+01   7.29000E+05   2.56188E+02
   5.24000E+00  -6.98581E-01   2.77669E-05   3.28479E-03   2.45005E-05   2.14651E-01   3.12745E-03   6.17633E-06   1.03407E-07  -4.25278E-03   1.49194E-06   1.71914E-05   3.27180E-07   9.00000E+01   7.29000E+05   2.58844E+02
   5.25000E+00  -6.96485E-01   2.88141E-05   3.22641E-03   2.42039E-05   2.13431E-01   2.87556E-03   5.91384E-06   1.01427E-07   3.19489E-03   1.70532E-06   1.62354E-05   3.02857E-07   9.00000E+01   7.29000E+05   2.58250E+02
   5.26000E+00  -6.94388E-01   2.85004E-05   3.20802E-03   2.41493E-05   2.11925E-01   2.84858E-03   5.85013E-06   1.03017E-07  -2.04256E-02   1.67822E-06   1.69250E-05   3.15917E-07   9.00000E+01   7.29000E+05   2.55781E+02
   5.27000E+00  -6.92005E-01   2.80734E-05   3.22528E-03   2.43537E-05   2.04448E-01   2.92939E-03   5.95626E-06   9.76153E-08   7.90743E-03   1.53337E-06   1.60370E-05   2.89840E-07   9.00000E+01   7.29000E+05   2.55781E+02
   5.28000E+00  -6.90032E-01   2.76787E-05   3.16795E-03   2.30400E-05   2.05249E-01   2.90108E-03   5.75313E-06   9.86975E-08  -1.87470E-02   2.13978E-06   1.61597E-05   2.87314E-07   9.00000E+01   7.29000E+05   2.57219E+02
   5.29000E+00  -6.88021E-01   2.72995E-05   3.17706E-03   2.38121E-05   1.98863E-01   2.83866E-03   5.70536E-06   9.25076E-08   1.16980E-02   1.37422E-06   1.59841E-05   3.01402E-07   9.00000E+01   7.29000E+05   2.57312E+02
   5.30000E+00  -6.85766E-01   2.84409E-05   3.15734E-03   2.39659E-05   2.03404E-01   3.01247E-03   5.66834E-06   9.37685E-08  -6.55609E-03   1.90843E-06   1.54683E-05   2.86987E-07   9.00000E+01   7.29000E+05   2.57188E+02
   5.31000E+00  -6.83918E-01   2.79432E-05   3.19492E-03   2.40907E-05   2.01492E-01   2.74845E-03   5.66906E-06   9.59192E-08   1.48851E-02   2.00950E-06   1.56044E-05   2.84195E-07   9.00000E+01   7.29000E+05   2.59156E+02
   5.32000E+00  -6.81677E-01   2.82833E-05   3.15695E-03   2.44209E-05   2.02982E-01   2.83252E-03   5.66480E-06   9.69141E-08  -2.96683E-03   1.78033E-06   1.52632E-05   2.64300E-07   9.00000E+01   7.29000E+05   2.58344E+02
   5.33000E+00  -6.79674E-01   2.84952E-05   3.07384E-03   2.21454E-05   2.09612E-01   2.95437E-03   5.26992E-06   8.74850E-08   2.10092E-02   1.56611E-06   1.48968E-05   2.78880E-07   9.00000E+01   7.29000E+05   2.57656E+02
   5.34000E+00  -6.77750E-01   2.75718E-05   3.04611E-03   2.25505E-05   1.98211E-01   3.00768E-03   5.39653E-06   9.48223E-08  -2.35163E-02   1.76010E-06   1.47233E-05   2.65771E-07   9.00000E+01   7.29000E+05   2.59125E+02
   5.35000E+00  -6.75785E-01   2.80602E-05   3.06329E-03   2.36771E-05   1.99311E-01   2.76484E-03   5.29386E-06   8.94083E-08   1.07908E-02   1.68274E-06   1.47849E-05   2.79052E-07   9.00000E+01   7.29000E+05   2.59469E+02
   5.36000E+00  -6.73680E-01   2.81948E-05   3.06805E-03   2.28985E-05   1.92519E-01   2.74982E-03   5.21392E-06   8.45082E-08   2.98740E-02   1.24320E-06   1.42040E-05   2.45760E-07   9.00000E+01   7.29000E+05   2.51750E+02
   5.37000E+00  -6.71672E-01   2.76930E-05   3.03968E-03   2.26719E-05   1.96480E-01   2.83048E-03   5.31934E-06   9.16084E-08  -1.87748E-02   1.78932E-06   1.41303E-05   2.55492E-07   9.00000E+01   7.29000E+05   2.46875E+02
   5.38000E+00  -6.69794E-01   2.77571E-05   2.99048E-03   2.21205E-05   1.92124E-01   2.56469E-03   5.16058E-06   9.04293E-08  -2.73811E-02   1.64498E-06   1.42763E-05   2.50896E-07   9.00000E+01   7.29000E+05   2.46688E+02
   5.39000E+00  -6.67880E-01   2.88897E-05   2.94280E-03   2.27078E-05   1.98015E-01   2.97171E-03   4.88792E-06   8.45062E-08  -1.87238E-03   1.58797E-06   1.35882E-05   2.43565E-07   9.00000E+01   7.29000E+05   2.47469E+02
   5.40000E+00  -6.65879E-01   2.90044E-05   2.98585E-03   2.19491E-05   1.97228E-01   2.86129E-03   5.13905E-06   8.51662E-08   2.10996E-03   1.57562E-06   1.42226E-05   2.60420E-07   9.00000E+01   7.29000E+05   2.47719E+02
   5.41000E+00  -6.63901E-01   2.61745E-05   2.94507E-03   2.31099E-05   1.79348E-01   2.50441E-03   5.08364E-06   9.15781E-08  -3.93159E-02   1.90845E-06   1.34252E-05   2.34431E-07   9.00000E+01   7.29000E+05   2.47812E+02
   5.42000E+00  -6.62162E-01   2.73904E-05   2.90806E-03   2.07180E-05   1.88308E-01   2.79141E-03   4.74812E-06   7.96028E-08   1.36596E-02   1.57389E-06   1.35488E-05   2.37207E-07   9.00000E+01   7.29000E+05   2.48125E+02
   5.43000E+00  -6.60294E-01   2.64287E-05   2.90196E-03   2.09460E-05   1.90469E-01   2.72132E-03   4.79287E-06   8.19210E-08   2.70829E-03   1.52938E-06   1.32652E-05   2.33440E-07   9.00000E+01   7.29000E+05   2.48719E+02
   5.44000E+00  -6.58269E-01   2.76499E-05   2.93408E-03   2.16843E-05   1.87282E-01   2.70703E-03   5.03962E-06   8.68973E-08  -1.28596E-02   2.00203E-06   1.28536E-05   2.19919E-07   9.00000E+01   7.29000E+05   2.48156E+02
   5.45000E+00  -6.56541E-01   2.67968E-05   2.86259E-03   2.08212E-05   1.81296E-01   2.43597E-03   4.55295E-06   7.53165E-08   3.79791E-02   1.42612E-06   1.28491E-05   2.16777E-07   9.00000E+01   7.29000E+05   2.48062E+02
   5.46000E+00  -6.54685E-01   2.68449E-05   2.82110E-03   2.11939E-05   1.79756E-01   2.45316E-03   4.50610E-06   7.19617E-08   1.06607E-02   1.50697E-06   1.27730E-05   2.22140E-07   9.00000E+01   7.29000E+05   2.48344E+02
   5.47000E+00  -6.52864E-01   2.68513E-05   2.84661E-03   2.10755E-05   1.84247E-01   2.68024E-03   4.68021E-06   8.08886E-08  -2.42251E-02   1.72622E-06   1.25837E-05   2.13230E-07   9.00000E+01   7.29000E+05   2.49031E+02
   5.48000E+00  -6.51081E-01   2.73791E-05   2.81809E-03   2.06940E-05   1.80274E-01   2.52927E-03   4.52406E-06   7.19692E-08   2.39665E-02   1.41129E-06   1.27593E-05   2.15779E-07   9.00000E+01   7.29000E+05   2.49156E+02
   5.49000E+00  -6.49273E-01   2.78244E-05   2.76322E-03   2.05301E-05   1.80815E-01   2.56290E-03   4.37780E-06   7.27927E-08  -3.11619E-03   1.60508E-06   1.24561E-05   2.15692E-07   9.00000E+01   7.29000E+05   2.49656E+02
   5.50000E+00  -6.47482E-01   2.67703E-05   2.81177E-03   2.09346E-05   1.78322E-01   2.61101E-03   4.42838E-06   7.01227E-08   3.65511E-02   1.41054E-06   1.22317E-05   2.09573E-07   9.00000E+01   7.29000E+05   2.49219E+02
