# J =   -1.00000E+00  LX =         30  LY =         30  LZ =         30
#      T             E            dE             M            dM            Cv             dCv          Khi           dKhi       Binder        dBinder         MCsize      dMCsize         L             N            calctime  
#      1             2             3             4             5             6             7              8            9            10            11             12           13            14            15            16      
   5.32000E+00  -6.81714E-01   1.46241E-04   1.60289E-02   1.19554E-04   2.08991E-01   3.02212E-03   1.48767E-04   2.69012E-06  -1.93414E-02   1.81403E-06   4.07122E-04   7.71426E-06   3.00000E+01   2.70000E+04   3.05082E+02
   5.33000E+00  -6.79626E-01   1.47457E-04   1.61762E-02   1.24365E-04   2.02927E-01   2.82708E-03   1.47573E-04   2.45440E-06   9.80447E-03   1.61683E-06   4.08222E-04   7.89664E-06   3.00000E+01   2.70000E+04   3.06781E+02
   5.34000E+00  -6.77860E-01   1.44348E-04   1.59233E-02   1.19885E-04   2.05214E-01   2.86485E-03   1.43513E-04   2.54662E-06   7.30328E-03   1.51450E-06   4.11226E-04   7.46999E-06   3.00000E+01   2.70000E+04   3.09434E+02
   5.35000E+00  -6.75486E-01   1.41739E-04   1.56402E-02   1.17516E-04   2.01018E-01   2.81075E-03   1.42246E-04   2.27075E-06  -5.91165E-03   1.60504E-06   3.95167E-04   7.23287E-06   3.00000E+01   2.70000E+04   3.11168E+02
   5.36000E+00  -6.73630E-01   1.45479E-04   1.56654E-02   1.19526E-04   1.95963E-01   2.82842E-03   1.42350E-04   2.37247E-06  -1.17171E-02   1.65658E-06   3.75078E-04   6.08078E-06   3.00000E+01   2.70000E+04   3.12891E+02
   5.37000E+00  -6.71668E-01   1.45254E-04   1.54485E-02   1.24773E-04   1.98845E-01   2.96432E-03   1.40359E-04   2.58684E-06  -3.94849E-02   2.06337E-06   3.86056E-04   7.09679E-06   3.00000E+01   2.70000E+04   3.14270E+02
   5.38000E+00  -6.69836E-01   1.38821E-04   1.54926E-02   1.18483E-04   1.94964E-01   2.80454E-03   1.37878E-04   2.34709E-06  -7.48193E-03   1.67139E-06   3.83067E-04   6.88201E-06   3.00000E+01   2.70000E+04   3.17133E+02
   5.39000E+00  -6.67822E-01   1.36971E-04   1.55434E-02   1.16287E-04   1.82964E-01   2.54570E-03   1.34033E-04   2.22116E-06   4.10477E-02   1.25520E-06   3.73759E-04   6.49982E-06   3.00000E+01   2.70000E+04   3.19387E+02
   5.40000E+00  -6.66161E-01   1.44642E-04   1.54097E-02   1.14404E-04   1.93961E-01   2.65328E-03   1.36161E-04   2.31125E-06   3.43014E-03   1.46722E-06   3.77148E-04   6.75223E-06   3.00000E+01   2.70000E+04   3.21090E+02
   5.41000E+00  -6.63974E-01   1.42894E-04   1.53223E-02   1.18357E-04   1.91827E-01   2.75591E-03   1.30422E-04   2.22941E-06   1.32591E-02   1.56224E-06   3.67781E-04   6.39548E-06   3.00000E+01   2.70000E+04   3.24676E+02
   5.42000E+00  -6.61975E-01   1.44471E-04   1.51193E-02   1.15892E-04   1.88001E-01   2.79836E-03   1.30955E-04   2.16111E-06   7.45176E-03   1.52010E-06   3.61063E-04   6.38057E-06   3.00000E+01   2.70000E+04   3.26785E+02
   5.43000E+00  -6.60054E-01   1.41377E-04   1.51487E-02   1.14570E-04   1.90422E-01   2.75971E-03   1.31641E-04   2.11346E-06   2.73147E-03   1.60926E-06   3.62863E-04   6.35975E-06   3.00000E+01   2.70000E+04   3.28488E+02
   5.44000E+00  -6.58358E-01   1.44675E-04   1.50606E-02   1.17266E-04   1.93183E-01   2.78929E-03   1.33866E-04   2.33007E-06  -2.28934E-02   1.87902E-06   3.65467E-04   6.44889E-06   3.00000E+01   2.70000E+04   3.29352E+02
   5.45000E+00  -6.56487E-01   1.38327E-04   1.47786E-02   1.10289E-04   1.83039E-01   2.68351E-03   1.26380E-04   2.07546E-06  -2.15734E-03   1.46517E-06   3.45774E-04   6.19729E-06   3.00000E+01   2.70000E+04   3.30875E+02
   5.46000E+00  -6.54782E-01   1.38378E-04   1.46613E-02   1.07863E-04   1.82911E-01   2.54105E-03   1.24984E-04   2.20838E-06  -2.98416E-02   1.61284E-06   3.46304E-04   6.02496E-06   3.00000E+01   2.70000E+04   3.32938E+02
   5.47000E+00  -6.52700E-01   1.41373E-04   1.46505E-02   1.09624E-04   1.85215E-01   2.60422E-03   1.23552E-04   2.02209E-06   4.42069E-03   1.62641E-06   3.41026E-04   5.69949E-06   3.00000E+01   2.70000E+04   3.34656E+02
   5.48000E+00  -6.50955E-01   1.40070E-04   1.47499E-02   1.09048E-04   1.80561E-01   2.70518E-03   1.24183E-04   2.04101E-06  -6.70809E-03   1.53619E-06   3.37615E-04   5.84359E-06   3.00000E+01   2.70000E+04   3.38492E+02
   5.49000E+00  -6.49192E-01   1.43565E-04   1.44540E-02   1.10806E-04   1.76942E-01   2.44998E-03   1.22005E-04   2.02949E-06  -1.10125E-02   1.57907E-06   3.39767E-04   6.03350E-06   3.00000E+01   2.70000E+04   3.38812E+02
   5.50000E+00  -6.47556E-01   1.40182E-04   1.46966E-02   1.11428E-04   1.79630E-01   2.47369E-03   1.22376E-04   1.94687E-06   2.40748E-02   1.38304E-06   3.31633E-04   5.61576E-06   3.00000E+01   2.70000E+04   3.40547E+02
