# J =   -1.00000E+00  LX =         60  LY =         60  LZ =         60
#      T             E            dE             M            dM            Cv             dCv          Khi           dKhi       Binder        dBinder         MCsize      dMCsize         L             N            calctime  
#      1             2             3             4             5             6             7              8            9            10            11             12           13            14            15            16      
   3.64000E+00  -2.28387E+00   7.78688E-05   8.53319E-01   1.80679E-05   9.00586E-01   1.24441E-02   3.49089E-06   4.80132E-08   6.66660E-01   1.49012E-08   7.28317E-01   3.03940E-03   6.00000E+01   2.16000E+05   3.46000E+02
   3.65000E+00  -2.27512E+00   7.41104E-05   8.51195E-01   1.88503E-05   8.91743E-01   1.28075E-02   3.52222E-06   4.94711E-08   6.66660E-01   3.33200E-08   7.27852E-01   3.01758E-03   6.00000E+01   2.16000E+05   3.46742E+02
   3.66000E+00  -2.26623E+00   7.63075E-05   8.49004E-01   1.89509E-05   9.04014E-01   1.21104E-02   3.63812E-06   4.95510E-08   6.66660E-01   2.58096E-08   7.19025E-01   3.04890E-03   6.00000E+01   2.16000E+05   3.42109E+02
   3.67000E+00  -2.25727E+00   7.44933E-05   8.46796E-01   1.85347E-05   9.09702E-01   1.25491E-02   3.67611E-06   5.29189E-08   6.66660E-01   2.35608E-08   7.17571E-01   2.98318E-03   6.00000E+01   2.16000E+05   3.41766E+02
   3.68000E+00  -2.24799E+00   7.15117E-05   8.44486E-01   1.94031E-05   8.80426E-01   1.19562E-02   3.64541E-06   5.14598E-08   6.66660E-01           NaN   7.12759E-01   3.13120E-03   6.00000E+01   2.16000E+05   3.38211E+02
   3.69000E+00  -2.23867E+00   7.51655E-05   8.42164E-01   1.97045E-05   9.39567E-01   1.36151E-02   3.94051E-06   5.70943E-08   6.66659E-01           NaN   7.10700E-01   3.00675E-03   6.00000E+01   2.16000E+05   3.37133E+02
   3.70000E+00  -2.22964E+00   7.57963E-05   8.39916E-01   1.99413E-05   9.13036E-01   1.20761E-02   3.89939E-06   5.72514E-08   6.66659E-01   3.94248E-08   7.06463E-01   3.06483E-03   6.00000E+01   2.16000E+05   3.35953E+02
   3.71000E+00  -2.22049E+00   7.75827E-05   8.37602E-01   2.03560E-05   9.47925E-01   1.38549E-02   4.09685E-06   5.77225E-08   6.66659E-01           NaN   7.02676E-01   3.07167E-03   6.00000E+01   2.16000E+05   3.34906E+02
   3.72000E+00  -2.21098E+00   7.93140E-05   8.35199E-01   2.08352E-05   9.59004E-01   1.34369E-02   4.23773E-06   6.09369E-08   6.66659E-01   3.94248E-08   7.02919E-01   3.01101E-03   6.00000E+01   2.16000E+05   3.34789E+02
   3.73000E+00  -2.20137E+00   7.86613E-05   8.32750E-01   2.14170E-05   9.82341E-01   1.32656E-02   4.37162E-06   6.49341E-08   6.66658E-01           NaN   6.93439E-01   3.14098E-03   6.00000E+01   2.16000E+05   3.29430E+02
   3.74000E+00  -2.19181E+00   7.69182E-05   8.30307E-01   2.09082E-05   9.46934E-01   1.34718E-02   4.31801E-06   5.99834E-08   6.66658E-01   4.21468E-08   6.90157E-01   3.14189E-03   6.00000E+01   2.16000E+05   3.28703E+02
   3.75000E+00  -2.18207E+00   7.72280E-05   8.27800E-01   2.19978E-05   9.80992E-01   1.40998E-02   4.52629E-06   6.38172E-08   6.66658E-01           NaN   6.86004E-01   3.13838E-03   6.00000E+01   2.16000E+05   3.27320E+02
   3.76000E+00  -2.17274E+00   8.16828E-05   8.25384E-01   2.17588E-05   9.92490E-01   1.41672E-02   4.68616E-06   6.56819E-08   6.66657E-01           NaN   6.83000E-01   3.12746E-03   6.00000E+01   2.16000E+05   3.25484E+02
   3.77000E+00  -2.16270E+00   8.36493E-05   8.22780E-01   2.31649E-05   1.01300E+00   1.44377E-02   4.88070E-06   6.96503E-08   6.66657E-01           NaN   6.73755E-01   3.25000E-03   6.00000E+01   2.16000E+05   3.21633E+02
   3.78000E+00  -2.15248E+00   7.85677E-05   8.20113E-01   2.17016E-05   9.64692E-01   1.37964E-02   4.71719E-06   6.39890E-08   6.66657E-01   5.16191E-08   6.70621E-01   3.33149E-03   6.00000E+01   2.16000E+05   3.20750E+02
   3.79000E+00  -2.14242E+00   8.18369E-05   8.17470E-01   2.23081E-05   1.01590E+00   1.41409E-02   5.08644E-06   7.06787E-08   6.66657E-01   5.67419E-08   6.69274E-01   3.03012E-03   6.00000E+01   2.16000E+05   3.19383E+02
   3.80000E+00  -2.13236E+00   7.97944E-05   8.14803E-01   2.26192E-05   9.78203E-01   1.41914E-02   4.97103E-06   7.29801E-08   6.66657E-01           NaN   6.66431E-01   3.24571E-03   6.00000E+01   2.16000E+05   3.17812E+02
   3.81000E+00  -2.12214E+00   8.45802E-05   8.12073E-01   2.31211E-05   1.02238E+00   1.43146E-02   5.25237E-06   7.21430E-08   6.66656E-01           NaN   6.59488E-01   3.12407E-03   6.00000E+01   2.16000E+05   3.14516E+02
   3.82000E+00  -2.11211E+00   8.26110E-05   8.09382E-01   2.41992E-05   1.06480E+00   1.45306E-02   5.60254E-06   7.65768E-08   6.66655E-01           NaN   6.56662E-01   3.18445E-03   6.00000E+01   2.16000E+05   3.13742E+02
   3.83000E+00  -2.10122E+00   8.27425E-05   8.06455E-01   2.32814E-05   1.04524E+00   1.44467E-02   5.61932E-06   7.79535E-08   6.66655E-01           NaN   6.44765E-01   3.37464E-03   6.00000E+01   2.16000E+05   3.09234E+02
   3.84000E+00  -2.09097E+00   8.67563E-05   8.03663E-01   2.41523E-05   1.04077E+00   1.55467E-02   5.73160E-06   8.05032E-08   6.66655E-01   4.71216E-08   6.44708E-01   3.10501E-03   6.00000E+01   2.16000E+05   3.12711E+02
   3.85000E+00  -2.08030E+00   8.58537E-05   8.00747E-01   2.26809E-05   1.03438E+00   1.51251E-02   5.71825E-06   8.16991E-08   6.66655E-01   0.00000E+00   6.45008E-01   3.27002E-03   6.00000E+01   2.16000E+05   3.26812E+02
   3.86000E+00  -2.06944E+00   8.36640E-05   7.97768E-01   2.49608E-05   1.06961E+00   1.53802E-02   6.05566E-06   8.59679E-08   6.66654E-01           NaN   6.36461E-01   3.16908E-03   6.00000E+01   2.16000E+05   3.21203E+02
   3.87000E+00  -2.05897E+00   8.29693E-05   7.94875E-01   2.49675E-05   1.05100E+00   1.51993E-02   6.09407E-06   8.59352E-08   6.66654E-01           NaN   6.37645E-01   3.11727E-03   6.00000E+01   2.16000E+05   3.16195E+02
   3.88000E+00  -2.04810E+00   8.61632E-05   7.91835E-01   2.60972E-05   1.12138E+00   1.64532E-02   6.61404E-06   9.47608E-08   6.66653E-01   3.33200E-08   6.19221E-01   3.32204E-03   6.00000E+01   2.16000E+05   2.99695E+02
   3.89000E+00  -2.03680E+00   8.87544E-05   7.88675E-01   2.59626E-05   1.11295E+00   1.60588E-02   6.69130E-06   9.49311E-08   6.66652E-01           NaN   6.17864E-01   3.09312E-03   6.00000E+01   2.16000E+05   2.97555E+02
   3.90000E+00  -2.02586E+00   9.01022E-05   7.85569E-01   2.63134E-05   1.12804E+00   1.54041E-02   6.97766E-06   1.00792E-07   6.66652E-01   2.98023E-08   6.18636E-01   3.27420E-03   6.00000E+01   2.16000E+05   2.97820E+02
   3.91000E+00  -2.01445E+00   8.82621E-05   7.82333E-01   2.65204E-05   1.08687E+00   1.52520E-02   6.83398E-06   9.88190E-08   6.66652E-01   0.00000E+00   6.14508E-01   3.16996E-03   6.00000E+01   2.16000E+05   2.97258E+02
   3.92000E+00  -2.00324E+00   8.94311E-05   7.79122E-01   2.72597E-05   1.14933E+00   1.59901E-02   7.47861E-06   1.08010E-07   6.66650E-01           NaN   6.04926E-01   3.26854E-03   6.00000E+01   2.16000E+05   2.94656E+02
   3.93000E+00  -1.99163E+00   9.05649E-05   7.75739E-01   2.70563E-05   1.17403E+00   1.65786E-02   7.67089E-06   1.09480E-07   6.66650E-01           NaN   5.96870E-01   3.21183E-03   6.00000E+01   2.16000E+05   2.88945E+02
   3.94000E+00  -1.97996E+00   9.16804E-05   7.72372E-01   2.75276E-05   1.15514E+00   1.64661E-02   7.79416E-06   1.11334E-07   6.66649E-01   0.00000E+00   5.93117E-01   3.15681E-03   6.00000E+01   2.16000E+05   2.85805E+02
   3.95000E+00  -1.96838E+00   9.15235E-05   7.68981E-01   2.58404E-05   1.14193E+00   1.63822E-02   7.88097E-06   1.12354E-07   6.66649E-01   2.58096E-08   5.90811E-01   3.25613E-03   6.00000E+01   2.16000E+05   2.84594E+02
   3.96000E+00  -1.95662E+00   9.13040E-05   7.65494E-01   2.92518E-05   1.19389E+00   1.66865E-02   8.29541E-06   1.15826E-07   6.66648E-01           NaN   5.87226E-01   3.30374E-03   6.00000E+01   2.16000E+05   2.82648E+02
   3.97000E+00  -1.94491E+00   9.17124E-05   7.61990E-01   2.83581E-05   1.17637E+00   1.67142E-02   8.39367E-06   1.14781E-07   6.66647E-01           NaN   5.81634E-01   3.35581E-03   6.00000E+01   2.16000E+05   2.83547E+02
   3.98000E+00  -1.93251E+00   9.28308E-05   7.58271E-01   2.86651E-05   1.17929E+00   1.62117E-02   8.57772E-06   1.24267E-07   6.66647E-01           NaN   5.72054E-01   3.13359E-03   6.00000E+01   2.16000E+05   2.87578E+02
   3.99000E+00  -1.92089E+00   9.49954E-05   7.54743E-01   2.87780E-05   1.21976E+00   1.71000E-02   9.04477E-06   1.30191E-07   6.66646E-01   3.79907E-08   5.74076E-01   3.19287E-03   6.00000E+01   2.16000E+05   2.93516E+02
   4.00000E+00  -1.90834E+00   9.35350E-05   7.50923E-01   3.08492E-05   1.22619E+00   1.76511E-02   9.47120E-06   1.32467E-07   6.66644E-01           NaN   5.58615E-01   3.27663E-03   6.00000E+01   2.16000E+05   2.85078E+02
   4.01000E+00  -1.89574E+00   9.27059E-05   7.47017E-01   3.06271E-05   1.19528E+00   1.71788E-02   9.48238E-06   1.34297E-07   6.66644E-01           NaN   5.56262E-01   3.23950E-03   6.00000E+01   2.16000E+05   2.84250E+02
   4.02000E+00  -1.88343E+00   9.39418E-05   7.43200E-01   3.23193E-05   1.22071E+00   1.75524E-02   9.94833E-06   1.37349E-07   6.66643E-01           NaN   5.49749E-01   3.24219E-03   6.00000E+01   2.16000E+05   2.74305E+02
   4.03000E+00  -1.87096E+00   1.00521E-04   7.39287E-01   3.30713E-05   1.26913E+00   1.83204E-02   1.05226E-05   1.53983E-07   6.66641E-01           NaN   5.45538E-01   3.30828E-03   6.00000E+01   2.16000E+05   2.72023E+02
   4.04000E+00  -1.85819E+00   9.73938E-05   7.35235E-01   3.24202E-05   1.29124E+00   1.79496E-02   1.08695E-05   1.48724E-07   6.66640E-01           NaN   5.38046E-01   3.23141E-03   6.00000E+01   2.16000E+05   2.64148E+02
   4.05000E+00  -1.84504E+00   9.98511E-05   7.31030E-01   3.42271E-05   1.27336E+00   1.84431E-02   1.11950E-05   1.57132E-07   6.66639E-01           NaN   5.37091E-01   3.18427E-03   6.00000E+01   2.16000E+05   2.63867E+02
   4.06000E+00  -1.83236E+00   9.72958E-05   7.26920E-01   3.30347E-05   1.28188E+00   1.80479E-02   1.13959E-05   1.61314E-07   6.66638E-01   5.96046E-08   5.30747E-01   3.23033E-03   6.00000E+01   2.16000E+05   2.66133E+02
   4.07000E+00  -1.81919E+00   1.04121E-04   7.22631E-01   3.55950E-05   1.37396E+00   1.93353E-02   1.25013E-05   1.76120E-07   6.66635E-01   3.79907E-08   5.21694E-01   3.23972E-03   6.00000E+01   2.16000E+05   2.59953E+02
   4.08000E+00  -1.80569E+00   9.72959E-05   7.18163E-01   3.54391E-05   1.32285E+00   1.82512E-02   1.27141E-05   1.86099E-07   6.66634E-01   2.78775E-08   5.17612E-01   3.24051E-03   6.00000E+01   2.16000E+05   2.57023E+02
   4.09000E+00  -1.79232E+00   1.02402E-04   7.13701E-01   3.65210E-05   1.35787E+00   2.01485E-02   1.31253E-05   1.90030E-07   6.66632E-01   4.21468E-08   5.11401E-01   3.17540E-03   6.00000E+01   2.16000E+05   2.50570E+02
   4.10000E+00  -1.77898E+00   1.02388E-04   7.09235E-01   3.72828E-05   1.34455E+00   1.98785E-02   1.33207E-05   1.99427E-07   6.66631E-01           NaN   5.00378E-01   3.24848E-03   6.00000E+01   2.16000E+05   2.43078E+02
   4.11000E+00  -1.76508E+00   1.06113E-04   7.04481E-01   3.67841E-05   1.36847E+00   1.77413E-02   1.38581E-05   1.83556E-07   6.66629E-01           NaN   4.91050E-01   3.24544E-03   6.00000E+01   2.16000E+05   2.43734E+02
   4.12000E+00  -1.75118E+00   1.05997E-04   6.99642E-01   3.89160E-05   1.40775E+00   1.95035E-02   1.48732E-05   2.11496E-07   6.66626E-01           NaN   4.90045E-01   3.14891E-03   6.00000E+01   2.16000E+05   2.51820E+02
   4.13000E+00  -1.73730E+00   1.03560E-04   6.94822E-01   3.73573E-05   1.35824E+00   1.88335E-02   1.45769E-05   2.09715E-07   6.66626E-01           NaN   4.89500E-01   3.13158E-03   6.00000E+01   2.16000E+05   2.42961E+02
   4.14000E+00  -1.72310E+00   1.03524E-04   6.89800E-01   4.03583E-05   1.39312E+00   1.93944E-02   1.56691E-05   2.20164E-07   6.66623E-01           NaN   4.75976E-01   3.15524E-03   6.00000E+01   2.16000E+05   2.48383E+02
   4.15000E+00  -1.70854E+00   1.05386E-04   6.84606E-01   4.14361E-05   1.44962E+00   2.06045E-02   1.69198E-05   2.37865E-07   6.66619E-01   1.49012E-08   4.67276E-01   3.15848E-03   6.00000E+01   2.16000E+05   2.48992E+02
   4.16000E+00  -1.69419E+00   1.07779E-04   6.79429E-01   4.12183E-05   1.44606E+00   2.01984E-02   1.75104E-05   2.51712E-07   6.66616E-01   3.94248E-08   4.67406E-01   3.10258E-03   6.00000E+01   2.16000E+05   2.52016E+02
   4.17000E+00  -1.67969E+00   1.10238E-04   6.74062E-01   4.14502E-05   1.43097E+00   1.93521E-02   1.78949E-05   2.55853E-07   6.66614E-01           NaN   4.58342E-01   3.07081E-03   6.00000E+01   2.16000E+05   2.44992E+02
   4.18000E+00  -1.66450E+00   1.12485E-04   6.68409E-01   4.37225E-05   1.53253E+00   2.00759E-02   1.96232E-05   2.69887E-07   6.66608E-01           NaN   4.51276E-01   3.08372E-03   6.00000E+01   2.16000E+05   2.31227E+02
   4.19000E+00  -1.64989E+00   1.10804E-04   6.62905E-01   4.69476E-05   1.52912E+00   2.17427E-02   2.03980E-05   2.89385E-07   6.66605E-01           NaN   4.44693E-01   3.11678E-03   6.00000E+01   2.16000E+05   2.22578E+02
   4.20000E+00  -1.63467E+00   1.16575E-04   6.57023E-01   4.63274E-05   1.59563E+00   2.12888E-02   2.21657E-05   2.98820E-07   6.66598E-01           NaN   4.31212E-01   2.97199E-03   6.00000E+01   2.16000E+05   2.15375E+02
   4.21000E+00  -1.61890E+00   1.14215E-04   6.50927E-01   4.56352E-05   1.54349E+00   2.15873E-02   2.22567E-05   3.06587E-07   6.66597E-01   2.10734E-08   4.22032E-01   3.03064E-03   6.00000E+01   2.16000E+05   2.08852E+02
   4.22000E+00  -1.60358E+00   1.12349E-04   6.44844E-01   4.96424E-05   1.57350E+00   2.31551E-02   2.34588E-05   3.22597E-07   6.66591E-01           NaN   4.06733E-01   3.07356E-03   6.00000E+01   2.16000E+05   2.02672E+02
   4.23000E+00  -1.58761E+00   1.20886E-04   6.38442E-01   4.81804E-05   1.52453E+00   2.15012E-02   2.33349E-05   3.40345E-07   6.66590E-01   3.16101E-08   4.06649E-01   3.23801E-03   6.00000E+01   2.16000E+05   3.51266E+02
   4.24000E+00  -1.57205E+00   1.14034E-04   6.32115E-01   5.11141E-05   1.62423E+00   2.22880E-02   2.62024E-05   3.67382E-07   6.66579E-01   2.58096E-08   4.00716E-01   2.96976E-03   6.00000E+01   2.16000E+05   3.45438E+02
   4.25000E+00  -1.55580E+00   1.13218E-04   6.25272E-01   5.36813E-05   1.62741E+00   2.34604E-02   2.78467E-05   4.04263E-07   6.66572E-01   2.98023E-08   3.91744E-01   2.88378E-03   6.00000E+01   2.16000E+05   3.38328E+02
   4.26000E+00  -1.53980E+00   1.19562E-04   6.18487E-01   5.24102E-05   1.63908E+00   2.32694E-02   2.85644E-05   4.05447E-07   6.66567E-01           NaN   3.81094E-01   3.02466E-03   6.00000E+01   2.16000E+05   3.30617E+02
   4.27000E+00  -1.52275E+00   1.16048E-04   6.11172E-01   5.64615E-05   1.73252E+00   2.45014E-02   3.18925E-05   4.43143E-07   6.66553E-01           NaN   3.78427E-01   2.98822E-03   6.00000E+01   2.16000E+05   3.28992E+02
   4.28000E+00  -1.50556E+00   1.20614E-04   6.03589E-01   5.64953E-05   1.69069E+00   2.49436E-02   3.28022E-05   4.73259E-07   6.66547E-01   2.98023E-08   3.60380E-01   3.03078E-03   6.00000E+01   2.16000E+05   3.16156E+02
   4.29000E+00  -1.48886E+00   1.22787E-04   5.96115E-01   6.02442E-05   1.79433E+00   2.42982E-02   3.66870E-05   5.21984E-07   6.66529E-01   3.33200E-08   3.51207E-01   2.84021E-03   6.00000E+01   2.16000E+05   3.09508E+02
   4.30000E+00  -1.47142E+00   1.17497E-04   5.88116E-01   6.09772E-05   1.68550E+00   2.41715E-02   3.59557E-05   5.23929E-07   6.66528E-01           NaN   3.49375E-01   2.87060E-03   6.00000E+01   2.16000E+05   3.04703E+02
   4.31000E+00  -1.45418E+00   1.19716E-04   5.79962E-01   6.38936E-05   1.82037E+00   2.54111E-02   4.04970E-05   5.80140E-07   6.66506E-01           NaN   3.34780E-01   2.87676E-03   6.00000E+01   2.16000E+05   2.94086E+02
   4.32000E+00  -1.43642E+00   1.25525E-04   5.71455E-01   6.30013E-05   1.78249E+00   2.58716E-02   4.29692E-05   6.11319E-07   6.66491E-01           NaN   3.31717E-01   2.84938E-03   6.00000E+01   2.16000E+05   2.87375E+02
   4.33000E+00  -1.41832E+00   1.24800E-04   5.62519E-01   6.61283E-05   1.79744E+00   2.50066E-02   4.57134E-05   6.50722E-07   6.66474E-01   5.05323E-08   3.11501E-01   2.83839E-03   6.00000E+01   2.16000E+05   2.76242E+02
   4.34000E+00  -1.39936E+00   1.28164E-04   5.52880E-01   7.12523E-05   1.82185E+00   2.61341E-02   4.94006E-05   7.06888E-07   6.66451E-01           NaN   3.03451E-01   2.77055E-03   6.00000E+01   2.16000E+05   2.68273E+02
   4.35000E+00  -1.38050E+00   1.32665E-04   5.42960E-01   7.14812E-05   1.90814E+00   2.68442E-02   5.54021E-05   8.02832E-07   6.66416E-01   4.59285E-08   2.93582E-01   2.75893E-03   6.00000E+01   2.16000E+05   2.60516E+02
   4.36000E+00  -1.36212E+00   1.29573E-04   5.33095E-01   7.60786E-05   1.90904E+00   2.65641E-02   5.95335E-05   8.24907E-07   6.66388E-01           NaN   2.88659E-01   2.68834E-03   6.00000E+01   2.16000E+05   2.54328E+02
   4.37000E+00  -1.34241E+00   1.33514E-04   5.22106E-01   7.85707E-05   1.95942E+00   2.73622E-02   6.55116E-05   9.63027E-07   6.66347E-01   5.05323E-08   2.66439E-01   2.62449E-03   6.00000E+01   2.16000E+05   2.39984E+02
   4.38000E+00  -1.32245E+00   1.33426E-04   5.10635E-01   8.55044E-05   1.99679E+00   2.73850E-02   7.19324E-05   1.00416E-06   6.66300E-01           NaN   2.61399E-01   2.53265E-03   6.00000E+01   2.16000E+05   2.33078E+02
   4.39000E+00  -1.30278E+00   1.34597E-04   4.98872E-01   9.19508E-05   1.97960E+00   2.78396E-02   7.92556E-05   1.11933E-06   6.66243E-01   2.58096E-08   2.48756E-01   2.48030E-03   6.00000E+01   2.16000E+05   3.14156E+02
   4.40000E+00  -1.28193E+00   1.34324E-04   4.85925E-01   9.64477E-05   2.02571E+00   2.91769E-02   8.86289E-05   1.29955E-06   6.66168E-01           NaN   2.36434E-01   2.44578E-03   6.00000E+01   2.16000E+05   3.02688E+02
   4.41000E+00  -1.26101E+00   1.39646E-04   4.72330E-01   9.90432E-05   2.15096E+00   3.09166E-02   1.04438E-04   1.51327E-06   6.66045E-01   4.08085E-08   2.25027E-01   2.47648E-03   6.00000E+01   2.16000E+05   2.86930E+02
   4.42000E+00  -1.23947E+00   1.38557E-04   4.57575E-01   1.07698E-04   2.09462E+00   3.00040E-02   1.14688E-04   1.65995E-06   6.65939E-01           NaN   2.08487E-01   2.37982E-03   6.00000E+01   2.16000E+05   2.68227E+02
   4.43000E+00  -1.21689E+00   1.37247E-04   4.41143E-01   1.18034E-04   2.29952E+00   3.15958E-02   1.40728E-04   2.03885E-06   6.65708E-01           NaN   1.95056E-01   2.24538E-03   6.00000E+01   2.16000E+05   2.51539E+02
   4.44000E+00  -1.19443E+00   1.41717E-04   4.24070E-01   1.28863E-04   2.32073E+00   3.16108E-02   1.64405E-04   2.27274E-06   6.65455E-01   2.10734E-08   1.79942E-01   2.12847E-03   6.00000E+01   2.16000E+05   2.33016E+02
   4.45000E+00  -1.17100E+00   1.48348E-04   4.04605E-01   1.39778E-04   2.40356E+00   3.34393E-02   2.03433E-04   2.93624E-06   6.65027E-01           NaN   1.66645E-01   2.01168E-03   6.00000E+01   2.16000E+05   2.14719E+02
   4.46000E+00  -1.14691E+00   1.47691E-04   3.83147E-01   1.60714E-04   2.47968E+00   3.53950E-02   2.50976E-04   3.85883E-06   6.64415E-01           NaN   1.43846E-01   1.85950E-03   6.00000E+01   2.16000E+05   2.46297E+02
   4.47000E+00  -1.12113E+00   1.54465E-04   3.57480E-01   1.87112E-04   2.51730E+00   3.34620E-02   3.32165E-04   4.81055E-06   6.63272E-01   5.05323E-08   1.27678E-01   1.67576E-03   6.00000E+01   2.16000E+05   2.17242E+02
   4.48000E+00  -1.09483E+00   1.59236E-04   3.28231E-01   2.12938E-04   2.68487E+00   3.76765E-02   4.64907E-04   7.73000E-06   6.61133E-01           NaN   1.07667E-01   1.54975E-03   6.00000E+01   2.16000E+05   1.86625E+02
   4.49000E+00  -1.06617E+00   1.62505E-04   2.90151E-01   2.79363E-04   2.81327E+00   4.03849E-02   7.50932E-04   1.30034E-05   6.55535E-01           NaN   8.55973E-02   1.33495E-03   6.00000E+01   2.16000E+05   1.49359E+02
   4.50000E+00  -1.03553E+00   1.84103E-04   2.36692E-01   4.65140E-04   3.57175E+00   4.98559E-02   2.07778E-03   4.61713E-05   6.30503E-01   4.34440E-08   5.88387E-02   1.05621E-03   6.00000E+01   2.16000E+05   1.29391E+02
   4.51000E+00  -1.00177E+00   1.62077E-04   1.46736E-01   6.62228E-04   2.95475E+00   4.03343E-02   4.41819E-03   4.92278E-05   4.99532E-01   2.45982E-07   2.59969E-02   6.20113E-04   6.00000E+01   2.16000E+05   2.08711E+02
   4.52000E+00  -9.80690E-01   1.23086E-04   8.35339E-02   5.54047E-04   1.58513E+00   2.47716E-02   2.89352E-03   3.26882E-05   2.84943E-01   5.61914E-07   9.87907E-03   3.23698E-04   6.00000E+01   2.16000E+05   9.06797E+01
   4.53000E+00  -9.67829E-01   1.02680E-04   5.44560E-02   3.77917E-04   1.00458E+00   1.42281E-02   1.48597E-03   2.07331E-05   1.37006E-01   1.00049E-06   4.38523E-03   1.66021E-04   6.00000E+01   2.16000E+05   5.23125E+01
   4.54000E+00  -9.56980E-01   9.28525E-05   4.11144E-02   3.12989E-04   1.00545E+00   1.38372E-02   9.32586E-04   1.46323E-05   5.66773E-02   1.19451E-06   2.74416E-03   9.79026E-05   6.00000E+01   2.16000E+05   3.88125E+01
   4.55000E+00  -9.48669E-01   8.81604E-05   3.45516E-02   2.59557E-04   7.91234E-01   1.12949E-02   6.61170E-04   1.05419E-05   4.06586E-02   1.17964E-06   1.77644E-03   6.80147E-05   6.00000E+01   2.16000E+05   3.28672E+01
   4.56000E+00  -9.41819E-01   9.03134E-05   3.03609E-02   2.24829E-04   8.14845E-01   1.19656E-02   5.15709E-04   8.57092E-06   2.18306E-02   1.57403E-06   1.45403E-03   5.48338E-05   6.00000E+01   2.16000E+05   2.98125E+01
