# J =   -1.00000E+00  LX =         45  LY =         45  LZ =         45
#      T             E            dE             M            dM            Cv             dCv          Khi           dKhi       Binder        dBinder         MCsize      dMCsize         L             N            calctime  
#      1             2             3             4             5             6             7              8            9            10            11             12           13            14            15            16      
   4.57000E+00  -9.33828E-01   1.23528E-04   4.14402E-02   3.10061E-04   6.59905E-01   9.39027E-03   9.40346E-04   1.42655E-05   5.68955E-02   1.25085E-06   2.67403E-03   8.89544E-05   4.50000E+01   9.11250E+04   1.66289E+01
   4.58000E+00  -9.27003E-01   1.17193E-04   3.75891E-02   2.74232E-04   6.11442E-01   8.75222E-03   7.82292E-04   1.25621E-05   4.13913E-02   1.37066E-06   2.15661E-03   6.96829E-05   4.50000E+01   9.11250E+04   1.52852E+01
   4.59000E+00  -9.20953E-01   1.22897E-04   3.43024E-02   2.49816E-04   6.83501E-01   9.81660E-03   6.74416E-04   1.08859E-05   2.35079E-02   1.24814E-06   1.82538E-03   5.94981E-05   4.50000E+01   9.11250E+04   1.43086E+01
   4.60000E+00  -9.14583E-01   1.17163E-04   3.23438E-02   2.46711E-04   6.16019E-01   8.42419E-03   5.83766E-04   9.98683E-06   2.06531E-02   1.65982E-06   1.61652E-03   4.98206E-05   4.50000E+01   9.11250E+04   2.15102E+02
   4.61000E+00  -9.08340E-01   1.17741E-04   2.98258E-02   2.23266E-04   5.78583E-01   8.12431E-03   5.17733E-04   8.63046E-06  -2.78578E-03   1.41553E-06   1.41719E-03   4.30459E-05   4.50000E+01   9.11250E+04   2.08199E+02
   4.62000E+00  -9.02998E-01   1.12038E-04   2.81673E-02   2.07251E-04   5.58035E-01   8.09135E-03   4.41844E-04   7.49955E-06   2.16916E-02   1.55333E-06   1.29367E-03   4.12939E-05   4.50000E+01   9.11250E+04   2.03270E+02
   4.63000E+00  -8.97142E-01   1.12747E-04   2.67251E-02   2.05811E-04   5.35404E-01   7.19631E-03   4.09514E-04   7.08698E-06  -4.63447E-03   1.56235E-06   1.16258E-03   3.51136E-05   4.50000E+01   9.11250E+04   1.97824E+02
   4.64000E+00  -8.91926E-01   1.11325E-04   2.56094E-02   1.97405E-04   5.27697E-01   7.62378E-03   3.76173E-04   6.25794E-06   5.62959E-03   1.50958E-06   1.00995E-03   2.87111E-05   4.50000E+01   9.11250E+04   1.93539E+02
   4.65000E+00  -8.86680E-01   1.12346E-04   2.43078E-02   1.83520E-04   5.17328E-01   7.57685E-03   3.42682E-04   5.95457E-06  -1.74919E-02   1.71104E-06   9.57296E-04   2.71005E-05   4.50000E+01   9.11250E+04   1.90160E+02
   4.66000E+00  -8.81825E-01   1.13403E-04   2.37942E-02   1.81522E-04   5.08436E-01   7.20144E-03   3.24540E-04   5.54110E-06   1.06535E-02   1.34923E-06   8.70258E-04   2.49987E-05   4.50000E+01   9.11250E+04   1.86824E+02
   4.67000E+00  -8.76447E-01   1.10785E-04   2.25431E-02   1.68759E-04   4.80504E-01   6.60083E-03   2.80995E-04   4.90942E-06   2.79173E-02   1.36551E-06   7.47576E-04   1.93942E-05   4.50000E+01   9.11250E+04   1.83535E+02
   4.68000E+00  -8.72026E-01   1.08415E-04   2.18488E-02   1.61004E-04   4.84751E-01   6.75523E-03   2.68407E-04   4.43008E-06   3.48474E-02   1.28479E-06   7.15798E-04   1.96929E-05   4.50000E+01   9.11250E+04   1.81184E+02
   4.69000E+00  -8.67072E-01   1.04646E-04   2.07667E-02   1.61026E-04   4.60118E-01   6.55262E-03   2.39491E-04   3.93552E-06   2.01602E-02   1.48691E-06   6.70965E-04   1.78803E-05   4.50000E+01   9.11250E+04   1.78887E+02
   4.70000E+00  -8.62622E-01   1.02171E-04   2.04957E-02   1.54755E-04   4.44972E-01   6.45624E-03   2.42493E-04   4.03822E-06  -3.07832E-03   1.47065E-06   6.19607E-04   1.62459E-05   4.50000E+01   9.11250E+04   1.76848E+02
   4.71000E+00  -8.58081E-01   1.02086E-04   1.94927E-02   1.47997E-04   4.44563E-01   6.22173E-03   2.19549E-04   3.91716E-06  -2.00539E-02   1.74649E-06   6.19110E-04   1.63085E-05   4.50000E+01   9.11250E+04   1.74695E+02
   4.72000E+00  -8.53836E-01   1.02772E-04   1.90562E-02   1.42884E-04   4.29106E-01   5.96109E-03   2.03232E-04   3.25443E-06   3.03572E-02   1.52782E-06   5.67528E-04   1.52539E-05   4.50000E+01   9.11250E+04   1.73160E+02
   4.73000E+00  -8.49534E-01   1.00571E-04   1.86482E-02   1.40048E-04   4.31195E-01   6.12024E-03   1.97230E-04   3.28459E-06   1.44684E-02   1.54171E-06   5.17879E-04   1.37060E-05   4.50000E+01   9.11250E+04   1.71539E+02
   4.74000E+00  -8.45107E-01   1.01938E-04   1.81851E-02   1.37343E-04   4.14745E-01   6.01039E-03   1.89526E-04   3.22908E-06  -6.89018E-03   1.62805E-06   5.16570E-04   1.29495E-05   4.50000E+01   9.11250E+04   1.70043E+02
   4.75000E+00  -8.41130E-01   9.99107E-05   1.76464E-02   1.34908E-04   4.01991E-01   5.85990E-03   1.74414E-04   3.15557E-06   3.27899E-03   1.98393E-06   4.83808E-04   1.22117E-05   4.50000E+01   9.11250E+04   1.68891E+02
   4.76000E+00  -8.37377E-01   9.77581E-05   1.72354E-02   1.26051E-04   3.89755E-01   5.74316E-03   1.65624E-04   2.79406E-06   5.59513E-03   1.62750E-06   4.72527E-04   1.20313E-05   4.50000E+01   9.11250E+04   1.67723E+02
   4.77000E+00  -8.33247E-01   9.51044E-05   1.66549E-02   1.26448E-04   3.90164E-01   5.35305E-03   1.56778E-04   2.57896E-06   3.13991E-03   1.58640E-06   4.44808E-04   1.09798E-05   4.50000E+01   9.11250E+04   1.66383E+02
   4.78000E+00  -8.29718E-01   9.42687E-05   1.64810E-02   1.28497E-04   3.73795E-01   5.31549E-03   1.53817E-04   2.53559E-06   2.55185E-02   1.39451E-06   4.18694E-04   1.01443E-05   4.50000E+01   9.11250E+04   1.65648E+02
   4.79000E+00  -8.25770E-01   9.53243E-05   1.59961E-02   1.20630E-04   3.77237E-01   5.42220E-03   1.43270E-04   2.45278E-06   8.04332E-03   1.91719E-06   4.23426E-04   1.02385E-05   4.50000E+01   9.11250E+04   1.64406E+02
   4.80000E+00  -8.21916E-01   9.81067E-05   1.57603E-02   1.19702E-04   3.74599E-01   5.16442E-03   1.41943E-04   2.28492E-06   1.03235E-02   1.51546E-06   3.77013E-04   9.13762E-06   4.50000E+01   9.11250E+04   1.63406E+02
   4.81000E+00  -8.18008E-01   9.84497E-05   1.52012E-02   1.13469E-04   3.61342E-01   5.16025E-03   1.32116E-04   2.15492E-06   6.77673E-03   1.42210E-06   3.66549E-04   8.78382E-06   4.50000E+01   9.11250E+04   1.62758E+02
   4.82000E+00  -8.14712E-01   9.30274E-05   1.51314E-02   1.15300E-04   3.58255E-01   5.18473E-03   1.28723E-04   2.13985E-06   1.55558E-02   1.81115E-06   3.69743E-04   8.65587E-06   4.50000E+01   9.11250E+04   1.62035E+02
   4.83000E+00  -8.10999E-01   9.32000E-05   1.48169E-02   1.09976E-04   3.42747E-01   4.74684E-03   1.26718E-04   2.14040E-06   1.83692E-04   1.49079E-06   3.44911E-04   7.73255E-06   4.50000E+01   9.11250E+04   1.61348E+02
   4.84000E+00  -8.07828E-01   9.32952E-05   1.44374E-02   1.10709E-04   3.52126E-01   4.90177E-03   1.20532E-04   2.04854E-06  -1.69221E-02   1.91606E-06   3.17422E-04   7.36815E-06   4.50000E+01   9.11250E+04   1.60754E+02
   4.85000E+00  -8.04154E-01   9.44653E-05   1.41101E-02   1.09831E-04   3.50010E-01   5.02501E-03   1.14864E-04   1.91870E-06  -3.59875E-03   1.65460E-06   3.30247E-04   7.66844E-06   4.50000E+01   9.11250E+04   1.60078E+02
   4.86000E+00  -8.00904E-01   9.15736E-05   1.39391E-02   1.04111E-04   3.37917E-01   4.74049E-03   1.14396E-04   1.96179E-06  -2.66561E-02   1.85712E-06   3.14088E-04   6.89418E-06   4.50000E+01   9.11250E+04   1.59480E+02
   4.87000E+00  -7.97457E-01   9.65523E-05   1.37864E-02   1.04450E-04   3.25908E-01   4.36907E-03   1.08501E-04   1.80906E-06   8.14190E-03   1.52590E-06   2.86993E-04   6.69609E-06   4.50000E+01   9.11250E+04   1.58996E+02
   4.88000E+00  -7.94030E-01   9.46881E-05   1.35104E-02   1.02804E-04   3.27085E-01   4.84791E-03   1.05889E-04   1.78533E-06  -4.51807E-03   1.53583E-06   2.87481E-04   6.23101E-06   4.50000E+01   9.11250E+04   1.58301E+02
   4.89000E+00  -7.90910E-01   9.17277E-05   1.35932E-02   1.01698E-04   3.20734E-01   4.61684E-03   1.03969E-04   1.82048E-06  -3.32990E-03   1.71655E-06   2.90176E-04   6.77679E-06   4.50000E+01   9.11250E+04   1.58102E+02
   4.90000E+00  -7.87737E-01   9.06444E-05   1.33949E-02   1.02049E-04   3.16465E-01   4.51626E-03   1.00839E-04   1.72712E-06   2.23827E-02   1.45769E-06   2.70366E-04   6.16100E-06   4.50000E+01   9.11250E+04   1.57562E+02
   4.91000E+00  -7.84804E-01   8.92291E-05   1.30091E-02   9.74124E-05   3.22962E-01   4.35132E-03   9.75846E-05   1.67529E-06  -6.99263E-03   1.68877E-06   2.65799E-04   6.15282E-06   4.50000E+01   9.11250E+04   1.57301E+02
   4.92000E+00  -7.81427E-01   9.20371E-05   1.29170E-02   1.00585E-04   3.07205E-01   4.36220E-03   9.38039E-05   1.55354E-06   6.80327E-03   1.45811E-06   2.72122E-04   5.92666E-06   4.50000E+01   9.11250E+04   1.56672E+02
   4.93000E+00  -7.78328E-01   9.24949E-05   1.27387E-02   9.90693E-05   3.06775E-01   4.36157E-03   9.50293E-05   1.67079E-06  -1.85739E-02   2.07298E-06   2.52615E-04   5.58931E-06   4.50000E+01   9.11250E+04   1.56500E+02
   4.94000E+00  -7.75343E-01   9.41572E-05   1.24973E-02   9.20486E-05   3.07466E-01   4.37248E-03   8.88943E-05   1.44238E-06   1.00147E-02   1.47518E-06   2.45602E-04   5.36190E-06   4.50000E+01   9.11250E+04   1.56211E+02
   4.95000E+00  -7.72172E-01   9.14659E-05   1.23978E-02   9.38486E-05   3.02032E-01   4.13493E-03   8.74022E-05   1.45818E-06   1.49792E-02   1.58454E-06   2.40679E-04   5.14984E-06   4.50000E+01   9.11250E+04   1.55844E+02
   4.96000E+00  -7.69449E-01   9.09548E-05   1.21795E-02   9.25017E-05   2.93348E-01   4.31489E-03   8.50667E-05   1.39023E-06   1.01371E-02   1.52262E-06   2.30760E-04   4.85037E-06   4.50000E+01   9.11250E+04   1.55586E+02
   4.97000E+00  -7.66369E-01   8.74979E-05   1.20075E-02   8.77224E-05   2.91955E-01   4.28217E-03   8.50384E-05   1.45776E-06  -3.31346E-02   1.80741E-06   2.17005E-04   4.64759E-06   4.50000E+01   9.11250E+04   1.55629E+02
   4.98000E+00  -7.63751E-01   8.85433E-05   1.18773E-02   9.05612E-05   2.86323E-01   3.89302E-03   8.09368E-05   1.41030E-06  -2.54580E-02   2.17582E-06   2.25390E-04   4.83079E-06   4.50000E+01   9.11250E+04   1.55152E+02
   4.99000E+00  -7.60807E-01   8.20517E-05   1.18824E-02   8.85012E-05   2.82416E-01   3.91782E-03   7.79342E-05   1.29263E-06   3.03864E-02   1.53818E-06   2.14060E-04   4.52598E-06   4.50000E+01   9.11250E+04   1.54949E+02
   5.00000E+00  -7.57910E-01   8.31153E-05   1.17742E-02   9.03417E-05   2.77617E-01   3.98054E-03   7.79188E-05   1.34475E-06   3.98136E-03   1.69005E-06   2.16483E-04   4.69416E-06   4.50000E+01   9.11250E+04   1.54711E+02
   5.01000E+00  -7.55155E-01   8.94093E-05   1.14731E-02   9.01204E-05   2.72860E-01   3.73210E-03   7.59777E-05   1.30941E-06  -2.57763E-02   2.61361E-06   2.11189E-04   4.31801E-06   4.50000E+01   9.11250E+04   1.54641E+02
   5.02000E+00  -7.52251E-01   9.07043E-05   1.15075E-02   8.80865E-05   2.73920E-01   3.91457E-03   7.51353E-05   1.25231E-06   1.28377E-02   1.35256E-06   2.03470E-04   4.26774E-06   4.50000E+01   9.11250E+04   1.54301E+02
   5.03000E+00  -7.49678E-01   8.91372E-05   1.10990E-02   8.48729E-05   2.70391E-01   3.98992E-03   6.88267E-05   1.18031E-06   1.76983E-02   1.62128E-06   2.01149E-04   3.99124E-06   4.50000E+01   9.11250E+04   1.54242E+02
   5.04000E+00  -7.46948E-01   8.54567E-05   1.11260E-02   8.03226E-05   2.68207E-01   3.56743E-03   6.90428E-05   1.09727E-06   3.01513E-02   1.34635E-06   1.97311E-04   3.91243E-06   4.50000E+01   9.11250E+04   1.54211E+02
   5.05000E+00  -7.44425E-01   8.73277E-05   1.10149E-02   8.57950E-05   2.64075E-01   3.62575E-03   7.08924E-05   1.23883E-06  -2.18448E-02   1.74382E-06   1.88545E-04   4.17169E-06   4.50000E+01   9.11250E+04   1.54977E+02
   5.06000E+00  -7.41595E-01   8.90852E-05   1.09000E-02   8.31254E-05   2.62957E-01   3.62176E-03   6.66649E-05   1.14409E-06   3.34344E-03   1.87509E-06   1.81973E-04   3.51968E-06   4.50000E+01   9.11250E+04   1.53934E+02
   5.07000E+00  -7.39066E-01   8.31248E-05   1.08305E-02   8.27077E-05   2.59288E-01   3.65796E-03   6.62572E-05   1.10794E-06   6.49012E-03   1.55244E-06   1.84593E-04   3.83895E-06   4.50000E+01   9.11250E+04   1.53895E+02
   5.08000E+00  -7.36646E-01   8.11700E-05   1.07276E-02   7.91242E-05   2.55437E-01   3.64329E-03   6.52593E-05   1.07488E-06   7.74840E-03   1.73597E-06   1.85009E-04   3.86677E-06   4.50000E+01   9.11250E+04   1.53848E+02
   5.09000E+00  -7.34008E-01   8.07287E-05   1.04272E-02   7.85287E-05   2.49233E-01   3.54736E-03   6.30149E-05   1.09675E-06  -1.08277E-02   1.66763E-06   1.78154E-04   3.68691E-06   4.50000E+01   9.11250E+04   1.53758E+02
   5.10000E+00  -7.31438E-01   8.32939E-05   1.03268E-02   7.72133E-05   2.50194E-01   3.42114E-03   6.20043E-05   1.05543E-06  -1.49876E-02   1.81586E-06   1.62727E-04   3.33559E-06   4.50000E+01   9.11250E+04   1.53695E+02
   5.11000E+00  -7.28830E-01   8.54300E-05   1.04377E-02   7.81147E-05   2.48752E-01   3.44425E-03   6.17582E-05   1.05711E-06   7.80643E-03   1.50262E-06   1.66734E-04   3.13193E-06   4.50000E+01   9.11250E+04   1.53469E+02
   5.12000E+00  -7.26551E-01   8.20386E-05   1.02530E-02   7.79464E-05   2.44230E-01   3.54363E-03   6.03665E-05   1.02362E-06   4.10097E-03   1.49536E-06   1.66528E-04   3.38597E-06   4.50000E+01   9.11250E+04   1.53645E+02
   5.13000E+00  -7.23951E-01   8.61892E-05   1.00736E-02   7.51361E-05   2.41810E-01   3.45763E-03   5.76926E-05   1.01363E-06  -1.04447E-02   1.80630E-06   1.55175E-04   3.13475E-06   4.50000E+01   9.11250E+04   1.53496E+02
   5.14000E+00  -7.21537E-01   8.28384E-05   1.00720E-02   7.47536E-05   2.41122E-01   3.40017E-03   5.82768E-05   1.01510E-06  -8.11154E-03   1.69156E-06   1.61412E-04   3.08661E-06   4.50000E+01   9.11250E+04   1.53508E+02
   5.15000E+00  -7.19243E-01   8.35911E-05   9.95273E-03   7.39967E-05   2.35275E-01   3.27670E-03   5.64071E-05   9.45436E-07   5.52303E-03   1.62952E-06   1.60099E-04   3.13132E-06   4.50000E+01   9.11250E+04   1.53500E+02
   5.16000E+00  -7.16869E-01   8.20067E-05   9.88648E-03   7.36208E-05   2.33470E-01   3.26595E-03   5.39707E-05   9.20114E-07   1.61741E-02   2.08254E-06   1.55752E-04   2.92174E-06   4.50000E+01   9.11250E+04   1.53594E+02
   5.17000E+00  -7.14520E-01   8.41890E-05   9.81894E-03   7.23846E-05   2.35581E-01   3.34253E-03   5.51556E-05   9.47078E-07  -5.84114E-03   1.69674E-06   1.49438E-04   2.91197E-06   4.50000E+01   9.11250E+04   1.53465E+02
   5.18000E+00  -7.12208E-01   8.14602E-05   9.81531E-03   7.67822E-05   2.30390E-01   3.28591E-03   5.56102E-05   9.78514E-07  -1.66778E-02   1.65480E-06   1.45812E-04   2.71773E-06   4.50000E+01   9.11250E+04   1.53613E+02
   5.19000E+00  -7.09720E-01   8.23537E-05   9.62269E-03   7.14487E-05   2.25479E-01   3.27824E-03   5.23088E-05   8.78090E-07   5.16347E-03   1.62365E-06   1.46021E-04   2.89289E-06   4.50000E+01   9.11250E+04   1.53531E+02
   5.20000E+00  -7.07640E-01   8.31742E-05   9.50990E-03   7.39861E-05   2.29799E-01   3.34477E-03   5.27621E-05   9.11408E-07  -3.97882E-02   1.88495E-06   1.47826E-04   2.75230E-06   4.50000E+01   9.11250E+04   1.53762E+02
   5.21000E+00  -7.05376E-01   8.39825E-05   9.57982E-03   7.20037E-05   2.23590E-01   3.19573E-03   5.22210E-05   9.10586E-07  -5.76802E-03   1.70643E-06   1.40970E-04   2.53178E-06   4.50000E+01   9.11250E+04   1.53906E+02
   5.22000E+00  -7.02893E-01   8.17703E-05   9.47877E-03   7.09681E-05   2.22953E-01   3.18197E-03   5.09746E-05   8.64143E-07  -5.82758E-04   1.73651E-06   1.38703E-04   2.59512E-06   4.50000E+01   9.11250E+04   1.53695E+02
   5.23000E+00  -7.00963E-01   8.08963E-05   9.41208E-03   7.13637E-05   2.19402E-01   3.04149E-03   5.07696E-05   8.41842E-07   1.44321E-02   1.43245E-06   1.41445E-04   2.61678E-06   4.50000E+01   9.11250E+04   1.53734E+02
   5.24000E+00  -6.98650E-01   7.88942E-05   9.44791E-03   7.13730E-05   2.14958E-01   2.86620E-03   5.04670E-05   8.01453E-07   2.98353E-02   1.33322E-06   1.33183E-04   2.47471E-06   4.50000E+01   9.11250E+04   1.53918E+02
   5.25000E+00  -6.96445E-01   8.11447E-05   9.22875E-03   6.83000E-05   2.17211E-01   3.10245E-03   4.91636E-05   8.11836E-07  -3.61795E-04   1.42390E-06   1.33345E-04   2.47807E-06   4.50000E+01   9.11250E+04   1.53910E+02
   5.26000E+00  -6.94287E-01   8.06756E-05   9.18177E-03   6.97928E-05   2.18781E-01   3.10760E-03   4.81856E-05   8.12388E-07   2.36320E-03   1.49918E-06   1.32615E-04   2.55683E-06   4.50000E+01   9.11250E+04   1.54023E+02
   5.27000E+00  -6.92227E-01   7.71150E-05   9.09902E-03   7.00850E-05   2.09621E-01   2.97935E-03   4.66371E-05   7.66381E-07   2.01549E-02   1.49015E-06   1.30810E-04   2.42065E-06   4.50000E+01   9.11250E+04   1.54070E+02
   5.28000E+00  -6.90023E-01   8.07786E-05   9.04153E-03   6.77900E-05   2.10052E-01   2.94255E-03   4.66987E-05   7.82247E-07   1.25868E-02   1.55433E-06   1.28861E-04   2.60518E-06   4.50000E+01   9.11250E+04   1.54160E+02
   5.29000E+00  -6.87797E-01   7.81591E-05   8.79635E-03   6.73866E-05   2.13712E-01   2.97285E-03   4.39238E-05   7.01234E-07   2.41757E-02   1.46126E-06   1.26036E-04   2.36790E-06   4.50000E+01   9.11250E+04   1.54277E+02
   5.30000E+00  -6.85866E-01   8.00751E-05   8.94901E-03   6.81988E-05   2.08548E-01   2.97623E-03   4.57840E-05   8.09275E-07  -2.53071E-02   1.68436E-06   1.25600E-04   2.22006E-06   4.50000E+01   9.11250E+04   1.54332E+02
   5.31000E+00  -6.83775E-01   7.80413E-05   8.83184E-03   6.64318E-05   2.03767E-01   2.70757E-03   4.43945E-05   7.57937E-07   1.08822E-02   1.54283E-06   1.23411E-04   2.28851E-06   4.50000E+01   9.11250E+04   1.54449E+02
   5.32000E+00  -6.81771E-01   7.85643E-05   8.96415E-03   6.92918E-05   2.09282E-01   2.92852E-03   4.56813E-05   7.58210E-07  -4.96741E-03   1.54063E-06   1.21314E-04   2.18333E-06   4.50000E+01   9.11250E+04   1.54578E+02
   5.33000E+00  -6.79780E-01   8.30968E-05   8.85240E-03   6.72075E-05   2.02938E-01   2.85225E-03   4.44629E-05   7.24008E-07   1.56907E-02   1.41714E-06   1.18173E-04   2.08385E-06   4.50000E+01   9.11250E+04   1.54727E+02
   5.34000E+00  -6.77506E-01   8.00719E-05   8.70707E-03   6.73405E-05   2.01006E-01   2.87233E-03   4.26139E-05   6.80118E-07   3.41934E-02   1.39264E-06   1.22240E-04   2.13655E-06   4.50000E+01   9.11250E+04   1.54797E+02
   5.35000E+00  -6.75603E-01   7.62609E-05   8.77151E-03   6.64294E-05   1.97607E-01   2.66161E-03   4.33662E-05   7.08332E-07  -6.41140E-03   1.71790E-06   1.17094E-04   2.10198E-06   4.50000E+01   9.11250E+04   1.54898E+02
   5.36000E+00  -6.73636E-01   7.94261E-05   8.64531E-03   6.39174E-05   2.04848E-01   2.90368E-03   4.16467E-05   7.23463E-07   1.84274E-02   1.57562E-06   1.16441E-04   2.16169E-06   4.50000E+01   9.11250E+04   1.55109E+02
   5.37000E+00  -6.71620E-01   7.68467E-05   8.47783E-03   6.37617E-05   1.98595E-01   2.81868E-03   4.07862E-05   6.61726E-07   2.13938E-02   1.40019E-06   1.12443E-04   2.01602E-06   4.50000E+01   9.11250E+04   1.55141E+02
   5.38000E+00  -6.69693E-01   7.90560E-05   8.48184E-03   6.63424E-05   1.90477E-01   2.64997E-03   4.13170E-05   7.12132E-07  -2.27371E-02   1.78587E-06   1.09732E-04   1.95359E-06   4.50000E+01   9.11250E+04   1.55312E+02
   5.39000E+00  -6.67823E-01   8.03891E-05   8.25044E-03   6.60262E-05   1.93661E-01   2.71176E-03   3.96363E-05   6.83766E-07  -1.58980E-02   1.45055E-06   1.12417E-04   1.91732E-06   4.50000E+01   9.11250E+04   1.55445E+02
   5.40000E+00  -6.66198E-01   7.82411E-05   8.34744E-03   5.94690E-05   1.92793E-01   2.63565E-03   3.99753E-05   6.82110E-07   5.22317E-03   1.35781E-06   1.09025E-04   1.87174E-06   4.50000E+01   9.11250E+04   1.55680E+02
   5.41000E+00  -6.64077E-01   7.89285E-05   8.33659E-03   6.31948E-05   1.88376E-01   2.66444E-03   3.93571E-05   6.47036E-07   1.87699E-02   1.40091E-06   1.08725E-04   1.96919E-06   4.50000E+01   9.11250E+04   1.55789E+02
   5.42000E+00  -6.62108E-01   7.62130E-05   8.27657E-03   6.24782E-05   1.85174E-01   2.62994E-03   3.94515E-05   6.49715E-07  -2.07536E-02   2.06183E-06   1.10025E-04   1.93346E-06   4.50000E+01   9.11250E+04   1.55984E+02
   5.43000E+00  -6.60326E-01   7.89956E-05   8.28229E-03   6.38698E-05   1.86894E-01   2.51227E-03   3.85048E-05   6.40617E-07   2.26440E-02   1.38449E-06   1.08960E-04   1.97321E-06   4.50000E+01   9.11250E+04   1.56547E+02
   5.44000E+00  -6.58360E-01   7.51264E-05   8.28740E-03   6.19295E-05   1.87190E-01   2.71903E-03   3.84220E-05   6.45421E-07   1.96811E-02   1.55897E-06   1.08306E-04   1.77406E-06   4.50000E+01   9.11250E+04   1.56594E+02
   5.45000E+00  -6.56599E-01   7.95355E-05   8.06474E-03   6.12916E-05   1.88607E-01   2.64791E-03   3.70149E-05   6.47764E-07  -5.42574E-03   1.64707E-06   1.01678E-04   1.69893E-06   4.50000E+01   9.11250E+04   1.56602E+02
   5.46000E+00  -6.54523E-01   7.88761E-05   8.08371E-03   6.16982E-05   1.81732E-01   2.50283E-03   3.72718E-05   6.18432E-07   1.31065E-02   1.37624E-06   1.03640E-04   1.78823E-06   4.50000E+01   9.11250E+04   1.56641E+02
   5.47000E+00  -6.52862E-01   7.78433E-05   8.09285E-03   6.01873E-05   1.84188E-01   2.53916E-03   3.74208E-05   6.27766E-07   6.15554E-03   1.67898E-06   1.00576E-04   1.75055E-06   4.50000E+01   9.11250E+04   1.56781E+02
   5.48000E+00  -6.51091E-01   7.77362E-05   7.98763E-03   5.82870E-05   1.81970E-01   2.67053E-03   3.62234E-05   6.25769E-07   8.01002E-03   1.45548E-06   1.01957E-04   1.70591E-06   4.50000E+01   9.11250E+04   1.56953E+02
   5.49000E+00  -6.49297E-01   7.79916E-05   8.05641E-03   6.40960E-05   1.77738E-01   2.37666E-03   3.70162E-05   6.21690E-07  -1.53240E-02   1.62546E-06   9.84944E-05   1.73054E-06   4.50000E+01   9.11250E+04   1.57133E+02
   5.50000E+00  -6.47392E-01   7.72271E-05   7.97891E-03   5.97238E-05   1.75308E-01   2.51115E-03   3.55148E-05   6.27169E-07   1.73725E-03   1.90061E-06   9.90903E-05   1.71775E-06   4.50000E+01   9.11250E+04   1.57289E+02
